name,department,school,rating,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework
"JITOMIRSKAYA, S.",Mathematics,UC Irvine,3.5,34,4.1,2.283333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRADLEY, T.",Biology,UC Irvine,4.0,N/,3.3,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TSAI, C.",Engineering,UC Irvine,3.1,N/,2.6,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAGE, N.",Psychology,UC Irvine,4.3,N/,3.2,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAYLOR, D.",Music,UC Irvine,4.0,100,3.4,3.98125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HART, G.",Humanities,UC Irvine,3.7,67,2.4,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAZO, R.",English,UC Irvine,4.2,100,2.5,3.305705882352941,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"SILVERBERG, A.",Mathematics,UC Irvine,3.7,100,3.6,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRAMER, K.",Biology,UC Irvine,3.4,67,3.0,3.214666666666667,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"SMEDLEY, K.",Engineering,UC Irvine,2.9,100,3.4,2.8051282051282054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONCHAS, G.",Education,UC Irvine,3.1,50,1.9,3.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONCHAS, G.",Education,UC Irvine,3.0,100,1.0,3.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAULKNER, C.",Theater,UC Irvine,4.3,N/,2.7,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAKAI, A.",Biology,UC Irvine,2.5,0,3.8,3.4922222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIU, Y.",Writing,UC Irvine,3.6,N/,3.1,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIU, Y.",Physics & Astronomy,UC Irvine,4.8,100,2.0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIU, Y.",Physics & Astronomy,UC Irvine,4.8,100,2.0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAUFFMAN, E.",Psychology,UC Irvine,4.1,48,4.4,3.26076923076923,0,0,11,9,5,0,0,0,4,0,8,0,0,0,0,0
"SHKEL, A.",Engineering,UC Irvine,2.4,43,4.1,2.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IGLER, D.",History,UC Irvine,4.1,100,2.6,3.5684615384615386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KOMAROVA, N.",Mathematics,UC Irvine,3.7,80,3.4,2.837142857142857,6,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
"WIENER, J.",History,UC Irvine,4.2,N/,2.9,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NARDI, B.",Computer Science,UC Irvine,3.0,0,2.2,3.3316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SZALAY, M.",English,UC Irvine,3.9,100,3.7,3.478333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPERLING, G.",Psychology,UC Irvine,2.7,100,4.1,3.395,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0
"KONGSHAUG, E.",Writing,UC Irvine,3.8,63,2.2,3.486521739130435,0,0,6,0,0,0,0,0,0,0,0,5,5,3,0,0
"LEE, S.",English,UC Irvine,2.9,0,3.6,3.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, S.",Management,UC Irvine,5.0,N/,4.0,3.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, S.",East Asian Lang. & Literature,UC Irvine,4.7,N/,1.0,3.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, S.",English,UC Irvine,4.5,82,3.0,3.586,0,8,0,0,0,0,0,0,0,4,0,6,7,0,0,0
"RAGSDALE, K.",History,UC Irvine,3.0,0,3.6,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HENDERSON, A.",English,UC Irvine,4.5,50,2.6,3.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"HELFER, R.",English,UC Irvine,3.4,60,3.1,3.4190000000000005,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0
"HU, Y.",Asian Studies,UC Irvine,3.8,34,3.2,3.2664000000000004,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
"HU, Y.",Mathematics,UC Irvine,4.0,N/,2.0,3.2664000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HU, Y.",Biological Sciences,UC Irvine,2.8,31,3.0,3.2664000000000004,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
"BULLOCK, J.",Physics,UC Irvine,4.3,100,2.4,3.23,0,3,0,0,0,0,0,0,0,4,8,0,0,0,4,0
"BERNAL, V.",Anthropology,UC Irvine,2.5,65,2.3,3.3622222222222224,7,0,7,0,0,0,4,5,0,0,0,0,0,0,0,0
"MUKAMEL, S.",Chemistry,UC Irvine,2.1,N/,3.2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN, E.",English,UC Irvine,3.0,80,3.6,3.146666666666667,0,0,6,0,0,0,0,0,0,0,0,4,6,0,0,0
"HEYDUK, A.",Chemistry,UC Irvine,3.3,0,3.8,3.005714285714286,0,0,0,0,3,0,4,5,6,0,0,0,0,0,0,0
"DOBRIAN, J.",Music,UC Irvine,4.6,N/,3.0,3.4381250000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POIRIER, D.",Economics,UC Irvine,1.4,N/,4.9,3.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAVAJAS, G.",Spanish,UC Irvine,4.1,50,1.8,3.812222222222223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEXTON, J.",African-American Studies,UC Irvine,3.8,70,2.4,3.725625,4,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0
"GARNER, C.",Environmental Science,UC Irvine,4.0,N/,2.3,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TSUDIK, G.",Computer Science,UC Irvine,2.8,25,4.2,2.8040000000000003,0,0,0,3,13,0,0,4,0,0,0,0,0,0,0,0
"CARTER, D.",Political Science,UC Irvine,4.7,100,2.3,3.143333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CARTER, D.",Writing,UC Irvine,2.5,12,3.5,3.143333333333333,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,6
"CARTER, D.",Writing,UC Irvine,2.5,12,3.5,3.143333333333333,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,6
"VEIDENBAUM, A.",Computer Science,UC Irvine,2.1,0,4.0,3.002,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
"REILLY, A.",Chemistry,UC Irvine,4.6,60,2.6,2.533333333333333,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"BECKMANN, M.",Political Science,UC Irvine,4.8,92,2.3,3.604545454545456,0,7,4,0,0,0,0,0,0,6,5,4,0,0,13,0
"DENNIN, M.",Physics,UC Irvine,3.9,N/,2.5,3.5623076923076926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BAILEY, S.",Sociology,UC Irvine,3.5,80,2.1,3.3307692307692305,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"NAUGLE, L.",Dance,UC Irvine,1.8,N/,2.8,3.959375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIVINGSTON, L.",Dance,UC Irvine,4.7,N/,3.2,3.967241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REDMILES, D.",Informatics,UC Irvine,3.8,100,1.5,3.65,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAKES, K.",Health Sciences,UC Irvine,4.8,N/,2.0,3.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEPAN-NORRIS, J.",Sociology,UC Irvine,2.4,N/,3.0,2.9466666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RONY, F.",Film,UC Irvine,4.2,100,2.6,3.7360000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UHLANER, C.",Political Science,UC Irvine,4.4,67,2.5,3.444166666666666,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0
"TRANEL, B.",Linguistics,UC Irvine,2.5,0,3.8,2.985,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHO, K.",Biological Sciences,UC Irvine,4.5,100,3.4,2.971111111111111,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"ARORA, K.",Biological Sciences,UC Irvine,4.0,89,3.2,3.545,3,4,0,0,0,0,0,5,6,0,3,0,0,0,0,0
"KLEIN, A.",Mathematics,UC Irvine,2.4,0,2.8,2.4137500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WOOD, J.",German,UC Irvine,3.9,N/,3.1,3.4447999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WOOD, J.",Writing,UC Irvine,5.0,100,2.0,3.4447999999999994,4,7,0,0,0,5,0,0,0,3,0,7,11,0,0,0
"KAPLINGHAT, M.",Physics,UC Irvine,3.3,70,3.3,2.8775,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
"DIMENDBERG, E.",Film,UC Irvine,3.0,0,3.0,3.701578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COOLIDGE, M.",Art,UC Irvine,2.0,13,3.9,3.672307692307693,0,0,5,4,0,0,0,3,0,0,0,0,0,3,0,0
"SCHILLING, T.",Biology,UC Irvine,2.8,20,3.8,2.665714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METHERATE, R.",Neuropsychiatry,UC Irvine,3.8,89,4.0,3.7218181818181817,0,0,0,4,0,0,0,4,0,3,3,3,0,0,0,0
"STOKOLS, D.",Social Ecology Administration,UC Irvine,4.6,N/,2.6,2.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BUSH, R.",Biological Sciences,UC Irvine,2.8,30,3.5,2.685,4,0,15,5,0,0,0,0,0,0,0,6,0,8,0,0
"CHEN, C.",Psychology,UC Irvine,3.4,0,3.1,3.1072727272727274,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"WANG, W.",Economics,UC Irvine,4.8,N/,1.4,3.3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WANG, W.",Biological Sciences,UC Irvine,4.5,89,3.4,3.3075,0,0,0,0,0,6,0,8,0,0,0,5,0,0,0,0
"WANG, W.",Management,UC Irvine,5.0,100,3.0,3.3075,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"WANG, W.",Management,UC Irvine,5.0,100,3.0,3.3075,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"CHARLES, S.",Psychology,UC Irvine,4.0,50,2.7,3.325,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHARLES, S.",Psychology  Social Behavior,UC Irvine,4.5,100,2.0,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHO, M.",Writing,UC Irvine,4.6,N/,2.2,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHO, M.",Korean,UC Irvine,5.0,100,3.0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRUMBORE, S.",Earth Science,UC Irvine,3.1,67,2.8,3.2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"FELICIANO, C.",Sociology,UC Irvine,4.2,100,2.9,2.9725,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"WANG, F.",Sociology,UC Irvine,2.8,0,3.6,3.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YOUSEFIANI, A.",Engineering,UC Irvine,4.3,N/,3.3,3.197142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KUBIAK, A.",Art,UC Irvine,4.6,100,1.5,3.7922,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
"GROSS, S.",Biology,UC Irvine,1.8,0,4.3,3.457777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCHWARZ, C.",Political Science,UC Irvine,3.4,100,3.1,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HENRY, V.",Education,UC Irvine,4.0,N/,2.6,3.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLESOCK, M.",Psychology,UC Irvine,3.3,N/,3.6,2.7750000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SACKS, M.",Law,UC Irvine,4.9,N/,2.6,3.0866666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHEN, Z.",Engineering,UC Irvine,3.0,50,3.6,3.378571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JARRATT, S.",Comparative Literature,UC Irvine,3.0,N/,2.8,3.456666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KAHANA, M.",Psychology,UC Irvine,2.3,N/,4.0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PATTERSON, D.",Computer Science,UC Irvine,4.9,N/,2.8,3.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUETTERLIN, C.",Biological Sciences,UC Irvine,4.4,88,3.0,3.241666666666667,3,0,0,3,0,3,0,0,0,0,0,4,3,0,0,0
"SAPHORES, J.",Environmental Science,UC Irvine,3.1,N/,2.7,3.079285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BARTH, A.",Physics,UC Irvine,3.9,65,3.0,2.9564285714285714,4,6,3,4,0,0,0,0,0,3,3,0,0,0,0,0
"BARKER, S.",Theater,UC Irvine,4.2,0,1.9,3.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHEA, K.",Chemistry,UC Irvine,2.5,90,3.2,2.785,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
"JUHASZ, T.",Biomedical,UC Irvine,2.5,40,2.8,3.265,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"HUANG, M.",Asian Studies,UC Irvine,4.3,86,1.9,3.194814814814816,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
"HUANG, M.",Mathematics,UC Irvine,4.0,100,3.0,3.194814814814816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERNG, C.",Mathematics,UC Irvine,3.1,N/,3.1,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HILL, D.",Theater,UC Irvine,5.0,100,2.1,3.955864661654135,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
"GREGORY, J.",Humanities,UC Irvine,5.0,N/,2.6,3.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GREGORY, J.",Information Science,UC Irvine,2.5,25,1.2,3.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRUECKNER, J.",Economics,UC Irvine,3.5,100,3.6,2.972857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RANDERSON, J.",Earth Science,UC Irvine,4.0,100,3.1,3.373333333333333,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0
"DALTON, R.",Political Science,UC Irvine,4.3,N/,3.4,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TURNER, S.",Criminal Justice,UC Irvine,3.8,56,3.9,3.126666666666667,5,0,0,0,7,0,9,8,8,0,0,0,0,0,0,0
"HSU, K.",Civil Engineering,UC Irvine,3.4,0,2.5,2.7891666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIU, C.",Film,UC Irvine,3.8,100,2.4,3.127037037037037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIU, C.",Biomedical,UC Irvine,2.4,50,3.9,3.127037037037037,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
"PRATT, J.",Biological Sciences,UC Irvine,4.0,25,2.4,3.6412,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"KIM, J.",Linguistics,UC Irvine,3.1,N/,3.1,3.237878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KIM, J.",Writing,UC Irvine,5.0,N/,1.0,3.237878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KIM, J.",English As A Second Language,UC Irvine,4.5,75,1.8,3.237878787878788,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"KIM, J.",Mathematics,UC Irvine,2.7,44,3.6,3.237878787878788,0,4,0,3,6,0,0,0,5,0,3,0,0,0,0,0
"KIM, J.",Sociology,UC Irvine,4.4,88,2.7,3.237878787878788,5,0,4,0,4,0,3,0,0,0,0,7,3,0,0,0
"KIM, J.",Sociology,UC Irvine,4.4,88,2.7,3.237878787878788,5,0,4,0,4,0,3,0,0,0,0,7,3,0,0,0
"MOHAMED, F.",Materials Engineering,UC Irvine,4.7,N/,2.3,3.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YIN, S.",Management,UC Irvine,3.8,100,2.9,3.55,3,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0
"LANE, T.",Biological Sciences,UC Irvine,4.2,N/,3.5,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MURATA, M.",Music,UC Irvine,3.0,N/,4.0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONTRERAS, H.",Biology,UC Irvine,2.1,0,4.0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONTRERAS, H.",Biological Sciences,UC Irvine,1.8,N/,4.4,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HUANG, L.",Biological Sciences,UC Irvine,3.1,N/,3.3,3.277222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HUANG, L.",Management,UC Irvine,3.3,50,3.4,3.277222222222222,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,4
"BAUER, A.",Music,UC Irvine,3.3,0,3.3,3.0783333333333327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEMSKY, B.",Engineering,UC Irvine,4.4,100,3.0,3.0741666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIJALSKI, M.",French,UC Irvine,5.0,100,2.3,3.500240963855422,0,0,0,0,0,0,0,0,0,3,0,5,5,3,0,0
"WILLWERSCHEID, J.",Writing,UC Irvine,4.3,N/,2.0,3.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OLSON, B.",Environmental Science,UC Irvine,2.6,100,3.1,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMIRAN, E.",Comparative Literature,UC Irvine,4.3,100,2.5,3.4393333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARKOPOULOU, A.",Electrical Engineering,UC Irvine,2.2,24,3.4,3.2835714285714284,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
"MUMM, D.",Materials Engineering,UC Irvine,2.5,8,3.9,3.0758823529411767,0,0,8,0,3,0,0,0,4,0,0,0,0,3,0,7
"JONES, N.",Political Science,UC Irvine,4.0,N/,2.8,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STONE, J.",Education,UC Irvine,3.5,0,2.2,3.55875,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"MONTOYA, M.",Anthropology,UC Irvine,3.3,100,3.6,3.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DYCK, H.",Mathematics,UC Irvine,2.7,12,3.5,2.6899999999999995,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0
"BRESNOCK, A.",Economics,UC Irvine,2.4,0,3.4,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SIWY, Z.",Physics,UC Irvine,3.1,58,3.5,3.5293548387096774,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
"CHRISTOPHERSON, J.",Social Science,UC Irvine,4.3,80,1.7,3.4579411764705874,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
"CAMPBELL, R.",Mathematics,UC Irvine,3.9,N/,3.1,3.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VENUGOPALAN, V.",Chemical Engineering,UC Irvine,2.5,N/,4.3,3.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BOROVIK, A.",Chemistry,UC Irvine,4.3,75,3.0,2.924166666666667,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,0
"KLEIN, S.",Mathematics,UC Irvine,3.9,N/,3.3,3.49125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLEIN, S.",Ethnic Studies,UC Irvine,3.9,100,2.9,3.49125,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
"BRUNSTETTER, D.",Political Science,UC Irvine,4.5,50,2.8,3.189333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRAUSE, J.",Social Science,UC Irvine,3.8,N/,2.5,2.8816666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEVIN, K.",English,UC Irvine,3.4,40,4.1,2.885357142857143,0,0,3,6,7,0,0,0,0,0,0,0,4,0,0,4
"NENADIC, Z.",Engineering,UC Irvine,3.9,43,4.0,2.6216666666666666,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0
"KRIVOROTOV, I.",Physics,UC Irvine,4.0,78,3.1,3.25875,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"MARCUS, G.",Anthropology,UC Irvine,3.2,N/,1.7,3.517777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PETERSON, E.",Writing,UC Irvine,3.4,N/,3.4,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PETERSON, E.",Economics,UC Irvine,1.0,N/,4.0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHEN, M.",Physics,UC Irvine,3.9,29,3.5,3.392857142857143,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"REGAN, A.",Civil Engineering,UC Irvine,2.9,25,2.8,3.450434782608696,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUIZ, V.",History,UC Irvine,3.3,N/,2.4,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANTAGATA, R.",Education,UC Irvine,3.8,100,1.8,3.5233333333333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BLUM, S.",Chemistry,UC Irvine,4.0,82,3.0,3.014102564102564,3,0,0,9,0,0,0,0,3,0,8,3,0,0,0,0
"BLUM, S.",Psychology & Social Behavior,UC Irvine,3.7,64,2.8,3.014102564102564,5,0,0,0,0,0,3,8,3,3,0,4,0,5,3,3
"JENKINS, J.",English,UC Irvine,4.6,N/,2.9,3.4669230769230768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JENKINS, J.",Education,UC Irvine,4.6,100,2.7,3.4669230769230768,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"BURKE, K.",Chemistry,UC Irvine,2.6,100,3.4,3.2379999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DALY, A.",Writing,UC Irvine,2.7,100,2.6,3.4978260869565223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VOGEL, E.",Anthropology,UC Irvine,4.7,N/,1.7,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUMIKAWA, K.",Biology,UC Irvine,3.6,100,3.6,3.5625,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
"LOUDON, C.",Biology,UC Irvine,4.4,100,2.9,3.648039215686274,10,7,8,0,0,0,0,0,0,0,6,5,0,6,4,0
"HIPP, J.",Criminal Justice,UC Irvine,2.6,0,3.8,3.1325000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HIPP, J.","Criminology, Law & Society",UC Irvine,3.0,0,3.5,3.1325000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BOLZENDAHL, C.",Sociology,UC Irvine,3.9,67,3.3,2.9887500000000005,4,0,4,3,0,0,0,0,3,0,0,0,0,4,0,0
"WASSERSTROM, J.",History,UC Irvine,4.1,67,2.5,3.5460000000000007,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
"FOWLER, K.",Dramatic Arts,UC Irvine,4.8,100,4.0,3.701428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FISHER, J.",Dance,UC Irvine,4.3,N/,1.8,3.709444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PATEL, A.",Art History,UC Irvine,3.3,0,3.7,3.201764705882353,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"MAUNG, K.",Materials Engineering,UC Irvine,4.3,100,2.8,2.6533333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUN, Z.",Business,UC Irvine,4.4,N/,2.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAMPOS, B.",Psychology,UC Irvine,4.8,N/,2.4,3.7318181818181815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FULLER, M.",Chinese,UC Irvine,3.3,67,3.9,3.392352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"LUPTAK, A.",Chemistry,UC Irvine,3.4,25,4.6,3.5025925925925923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCHUELE, D.",Criminology,UC Irvine,3.5,N/,4.1,3.023333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DO, A.",Biological Sciences,UC Irvine,4.0,100,1.0,2.5933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DO, A.",Neurobiology & Behavior,UC Irvine,1.0,0,3.0,2.5933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GELLERS, J.",Social Science,UC Irvine,5.0,N/,2.2,3.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CARLSON, R.",Writing,UC Irvine,4.5,N/,3.0,3.896666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, A.",Spanish,UC Irvine,4.4,N/,1.9,3.397142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, A.",Economics,UC Irvine,5.0,N/,2.0,3.397142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, A.",Engineering,UC Irvine,2.0,N/,3.1,3.397142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEE, A.",Engineering,UC Irvine,2.0,N/,3.1,3.397142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
