instructor,avg_gpa
"CONNOR, C.",3.835
"SAHRANAVARD, N.",3.7285714285714286
"PENA, E.",3.782
"SYNYCIA, N.",3.19
"GRIFFEY, T.",3.3271428571428574
"SQUIRE, C.",3.6133333333333333
"LOCKWOOD, E.",3.017857142857143
"MITSCH, C.",3.0420000000000003
"LUBITZ, A.",3.83
"QUAN, S.",4.0
"LOBO PRAT, J.",3.54
"ESCOFET-MARTIN, D.",2.56
"BUSWELL, N.",3.7135555555555553
"ALACHKAR, A.",3.5475000000000003
"MINASSIAN, E.",2.6644444444444444
"BRUCKNER, T.",2.79
"SAUCHELLI, R.",2.81
"CROSS, M.",3.0300000000000002
"WILFORD, J.",2.865882352941176
"PARKER, D.",3.1420000000000003
"DOH, J.",3.625
"HANSELMAN, P.",3.475
"MININ, V.",3.0933333333333333
"TENER, A.",2.52
"CHANG, R.",3.0262499999999997
"WATKINSON, MEDINA.",3.24
"JORDA JUANOS, A.",2.25
"KALANTARI, A.",3.06
"MINNITI, M.",3.435
"FAUCETT, T.",3.185882352941176
"CARRILLO, L.",2.94
"FAMILIAN, D.",3.06
"KAUR, T.",3.27
"HALBOUT, B.",2.9
"WILSON, K.",2.47
"CUTHBERT, B.",2.76
"WANG, W.",3.3075
"CARRILLO, A.",3.715
"KHAZAEINEZHAD, R.",3.91
"MCKNELLY, K.",2.5357142857142856
"HOWITZ, W.",3.188571428571428
"ESMAILI, O.",2.68625
"BOWER, A.",3.0766666666666667
"STONE, Z.",3.17
"HORNER, K.",3.38
"PARRET, A.",3.36
"CHEUNG, E.",3.5100000000000002
"OLOMI, A.",3.7
"DAVID, K.",3.4760000000000004
"NIAYESH, V.",2.9
"SANDERS, A.",3.36
"SOFFA, A.",3.686666666666666
"LANKFORD, A.",3.2565
"STOUGHTON, C.",3.22
"JASSO MAGANA, F.",3.26
"MENDOZA, M.",3.62
"RODE, J.",3.39
"DOCARMO, T.",3.6
"BUHER-KANE, J.",3.82
"CASTELLANOS, A.",3.51
"DOBSON, N.",2.615
"CADETE MARTINI, A.",3.28
"SOARES DE LIMA, T.",2.4850000000000003
"CARMONA, S.",2.6
"CHAPMAN, D.",2.965
"SOSNA, J.",2.74
"TSUKERMAN, D.",2.9
"MEDNICOFF, S.",3.23
"HUNTER, J.",3.365
MAGIDSON.,3.39
SIMPSON.,2.96
"LARKIN-SWARTOUT, A.",2.49
MAHARRAMOV.,3.34
"BENNETT, N.",3.35
"FREIBERT, F.",2.92
"PRUETT, J.",3.67
"ACUNA, P.",3.3
"CARON, H.",3.2900000000000005
"BAR-SEVER, G.",3.5814285714285714
"HUANG, X.",3.3733333333333335
LAW.,2.79
"GAO, J.",3.33
"FIDER, N.",2.3016666666666663
"EISA, S.",3.108
"ZANDIAN, A.",2.74
MINASSIAN.,2.55
"HOOPER, A.",3.6533333333333338
CROSS.,3.81
"GARCIA, S.",3.525
BUCH.,3.83
RINGEL.,3.26
"SILVA, A.",3.4
"HOBAN, K.",3.581666666666667
"BROOKER, M.",3.13
"DELGADO, K.",3.7
"FUCHS, D.",3.61
"MORROW, S.",3.1733333333333333
DYCK.,2.71
"DU, Q.",3.4633333333333334
"LENZ, K.",3.52
"MURILLO, J.",3.825333333333334
"FORTUN, K.",3.624285714285714
"CHAHINIAN, T.",3.69625
"PERCIVAL, T.",3.686666666666667
"KARNIG, M.",3.882
"AWAD, S.",3.8644444444444455
"WELTON, A.",3.796666666666667
"MCCLEESE, A.",3.81
"CANEPA, M.",3.3414285714285716
"PARSONS, M.",3.2299999999999995
"GRILL, J.",3.7899999999999996
"SEWALL, J.",2.6525
"KIMBALL, S.",4.0
"MALIK, S.",4.0
"CHANG, P.",3.9299999999999997
"PIGAZZI, A.",4.0
"ATHANASIOU, K.",3.5050000000000003
"PENG, J.",3.215
"BRUSUELAS, J.",3.7224999999999997
"MEDNICK, S.",3.7364285714285717
"PIZLO, Z.",3.0140000000000002
"WONG-MA, J.",2.9134117647058817
"DONYANAVARD, B.",3.1
"RAHMANI, A.",3.860909090909091
"GOLOB, B.",3.691111111111111
"SEEDS, C.",3.601428571428571
"GILMOUR, L.",3.8572413793103446
"POIRIER, L.",3.18
"SCAGLIONE, D.",3.88
"ESPINOSA, A.",3.6325000000000003
"CHOI, Y.",2.924
"BUSTAMANTE, A.",3.624444444444445
"HWANG, J.",3.67
"JEON, J.",3.328571428571429
"BERLINER, J.",3.608333333333333
"KLEIN TOPAN, L.",3.2733333333333334
"ROBERTSON, J.",3.444
"AHMED, I.",3.7700000000000005
"EPSTEIN, D.",3.3025
"SLAUGHTER, R.",3.44
"HUSSAIN, M.",3.926666666666667
"GOLDSTEIN, R.",3.7979999999999996
"LIANG, C.",3.36
"ZHOU, Y.",3.08
"LOS, C.",2.68
"SAHOTA, N.",3.282000000000001
"KARPUKHIN, M.",2.263333333333333
"SCHOLL, T.",2.7725
"DONG, X.",2.857272727272727
"MAGUIRE, M.",2.5749999999999997
"KRAMER-MILLER, J.",2.6031250000000004
"IVANISVILI, P.",3.005
"ULRICH, D.",2.703333333333333
"SIRIGNANO, W.",2.65
"GEORGIOU, T.",3.8330769230769235
"PERAZA, HERNANDEZ.",3.723333333333333
"KIMURA, M.",3.8375000000000004
"AU, S.",3.3699999999999997
"FORTIER, M.",3.605
"KUMAR, S.",3.405
"MEADOWS, T.",3.2921428571428573
"CAPISANI, S.",3.2649999999999997
"BABAIE, M.",3.42
"XIN, H.",3.5068181818181827
"SANCHEZ, J.",3.6092857142857135
"TABOREK, P.",2.895
"RAMACHANDRAN, V.",3.6879999999999997
"BILAKOVICS, S.",2.9361111111111113
"LOVE, C.",3.59
"LOKSHIN, K.",2.75
"BOND, D.",3.1333333333333333
"DAVTYAN, M.",3.33
"HOPFER, S.",3.6149999999999998
"DECKER, J.",4.0
"AL-BULUSHI, Y.",3.2939130434782604
"DONG, F.",3.54
"BERMAN, B.",3.19
"GOLDBERG, L.",3.0700000000000003
"BELL, K.",3.223333333333334
"MEHRA, G.",3.1327272727272724
"DOWD, C.",3.46625
"HARRELL, M.",3.2814285714285716
"CASSIDY, C.",3.066666666666667
"HUANG, I.",3.335833333333333
"WELLS, E.",3.3490909090909096
"LANE, P.",3.7088888888888882
"BROUWER, M.",3.36375
"ALLISON, N.",3.21
"BANKERT, S.",3.517777777777778
"HUSSEIN, Z.",3.559
"FEFER, L.",3.341111111111111
"CID, M.",3.54
"CALL, A.",3.560999999999999
"LITTLE, J.",3.121666666666666
"MELVIN, T.",3.69
"RAHIMI, Y.",3.48
"HARRIES, B.",3.53
"O'REILLY, B.",3.53
"SALADIN, W.",3.1799999999999997
"STANLEY, A.",3.366
"FLORES, B.",3.4983333333333344
"WONG, C.",3.56
"BREHM, K.",3.6966666666666668
"GELERNTER, J.",3.51375
"SALVO, D.",3.307142857142857
"RALL, O.",3.1481818181818184
"MUKHERJEE, A.",3.4633333333333334
"BURDICK, C.",3.2457142857142856
"HOWARD, S.",3.505
"READ, M.",3.25875
"RICHLAND, J.",3.4540000000000006
"LIPPMAN, A.",3.89
"FLETCHER, E.",3.7290000000000005
"HOANG, U.",3.65
"MEZA-LOPEZ, M.",3.5833333333333335
"EUGENE, A.",3.17
"GRANGER, S.",3.08
"ARREOLA, M.",3.03
"COBURN, M.",3.18
"WEGHORST, F.",3.1
"MCQUADE, A.",3.12
"GUDMUNDSON, A.",3.16
"SAXENA, R.",3.2
"CALLE-POPPE, E.",3.268333333333334
"ENTEZAMPOUR, M.",3.4
CAIOZZO.,3.13
"RAPP, P.",3.49
"PIOMELLI, D.",4.0
"ZENYUK, I.",3.188333333333334
"BESS, E.",2.6049999999999995
"CHRYSOVERGIS, P.",3.654285714285714
"ADELEYE, A.",3.22
"TANG, C.",2.53
"ROUDER, J.",3.1820000000000004
"BORNSTEIN, A.",3.804347826086957
"LIU-SMITH, F.",3.9450000000000003
"ARIMOND, J.",3.9925000000000006
"SEEKINS, K.",3.83
"STOEKE, S.",3.9879999999999995
"CAMPBELL, W.",3.725
"HANTSON, S.",3.89
"LIN, G.",3.38
"ANDRADE JOHNSON, M.",3.125
"CERRAHOGLU, V.",3.94
"CHUNG, H.",3.926666666666667
"CAO, H.",3.51
"PARRIS, T.",4.0
"CHAOUCHI, A.",2.89
"SCHIELDS, C.",3.5515384615384615
"TINSLEY, E.",3.550625
"BRANHAM, S.",3.6400000000000006
"PEPPLER, K.",3.816666666666667
"HO, E.",4.0
"ORWIG, P.",3.25
"DARIAN-SMITH, E.",3.6350000000000002
"BUI, L.",3.6300000000000003
"FUTRELL, R.",3.5714285714285716
"ZIMMERMANN, T.",2.77
"WILK, L.",3.117142857142857
"RHEE, S.",3.4936363636363637
"CHATANI, K.",3.418
"ABERLE, T.",3.24
"ANDREWS, S.",3.472
"CONNOR, J.",3.56
"DEL CAMPO, CAMPOS.",2.51
"KOSTER, T.",3.0279999999999996
"KASSAS, Z.",3.5060000000000002
"LOUGH, A.",3.8699999999999997
"POPE, G.",4.0
"SHIN, S.",3.9800000000000004
"BOWLES, C.",3.6666666666666665
"NELSON, E.",3.103333333333333
"BERGER, D.",3.106666666666667
"SHIVELY, S.",3.106666666666667
"RODRIGUEZ, C.",3.0100000000000002
"JIANG, S.",3.396666666666667
"BARRAZA-VALDEZ, E.",3.2475
"PEDERSON, R.",3.7866666666666666
"RILEY, R.",3.645
"MCSORLEY, T.",3.7
"PLAYER, G.",3.6379999999999995
"WITKOWSKI, E.",3.641428571428572
"OCHOA RICOUX, J.",3.254782608695652
"ANKER, A.",3.114
"BARABAS, A.",3.046
"RIVERA, F.",3.1299999999999994
"PITUWALA, KANKANAMG.",3.0544444444444445
"SEQUEIRA, I.",3.19
"VORTHERMS, S.",3.102727272727273
"SCHUELLER, S.",3.3325
"VALENTOVICH, V.",2.67
"WATTS, T.",3.9916666666666667
"ZANOTTO, J.",3.7225
"MARTINEZ LOMELI, L.",2.86
"HAYS, T.",3.8200000000000003
"TRAN, A.",3.32
"HARVEY, S.",3.5063636363636363
"MCGUIRE, M.",3.76
"KOH-PARSONS, S.",3.036
"PARKER, I.",3.325
"KAWAS, C.",3.7099999999999995
"WEHRLE, B.",2.84
"VILLALTA, S.",3.9455555555555555
"PATTERSON, J.",2.69
"QUEZADA, V.",3.541111111111111
"NUBIA-FELICIANO, M.",3.3975
"HYLAND, M.",3.21
"SOBHANI, R.",3.72
"CHERNYAK, N.",3.6731578947368426
"BLASER, L.",2.94
"NA, Y.",3.33
"JUAREZ, B.",3.73
"HARVEY, R.",3.975
"AMON, M.",3.12
"ARTHI, V.",2.85
"JHA, P.",2.8685714285714288
"ECCLES, J.",3.14
"LI, Z.",3.292222222222222
"GHEISSARI, A.",3.05
"DE ALMEIDA, E.",3.12
"UCHOA CONTE, T.",2.81
"YOUNG, N.",3.4573684210526316
"FAWAZ, M.",3.755
"SHENG, J.",3.79
"SELBY, R.",3.716666666666667
"PIROUZ, R.",3.89
"WOLFSON, J.",3.0799999999999996
"QUAN-LOREY, S.",3.98
"PADAK, B.",2.37
"CAO, P.",3.8375
"LINDSAY, E.",3.1461538461538465
"SIMMONS, J.",3.81
"MUTHER, F.",3.93
"BRANDL, J.",3.3
"BARTY, C.",3.2886956521739132
"GRANGER, D.",2.855
"RINGEL, M.",3.513333333333333
"ZALTA, A.",3.6
"HUFT, J.",3.3633333333333333
"HOYT, M.",3.496000000000001
"PLUTA, D.",3.36
"TSAASAN, A.",3.5
"LE, A.",2.95
"MONTAZERI, K.",2.81
"PALMER, J.",3.51
MCLAUGHLIN-ALCOCK.,3.42
"RUBIO, E.",3.4050000000000002
"MORRIS, M.",2.2533333333333334
"TRIOLA, A.",3.4033333333333338
"WOOD, S.",3.81
"LEWIS, C.",2.95
"RUIZ, D.",2.78
"MA, X.",3.61
"ILABACA, F.",2.585
FLANNERY-VALADEZ.,3.19
"CREGG, D.",3.63
"SHAHVERDI, K.",3.065
"CURTIS, C.",3.49
"LIRA, S.",3.575
"ACHEE, A.",3.54
"CHRISTENSEN, M.",3.7800000000000002
"STAFFORD, W.",3.39
"ZAVALA TREVINO, M.",3.93
"BAILEY-RIHAWI, E.",3.74
"SQUILLACE, J.",2.16
"ACHARYA, B.",3.29
"LEIDER, B.",3.35
"FENSEL, J.",3.58
"BRACONI, A.",3.5605882352941176
"SONG, D.",3.71
"GILLOOLY, S.",3.2199999999999998
"VERGARA, CALDERON.",3.56
"COX, K.",3.59
"KOHLER, G.",3.4699999999999998
"WRAPP, M.",2.67
"RICHART, R.",3.1033333333333335
"FORNER, S.",3.455
"GHORBANIAN, Y.",2.51
"WANG, X.",3.035
"MORENO, G.",3.6480000000000006
"KRUMPER, J.",1.7
"SATTARI, BARABADI.",2.985
"KASK, K.",3.664166666666667
"MAGIDSON, M.",3.4899999999999998
"BELL, M.",3.74
"YANG, F.",3.81
"SHINE, A.",3.915
"KANE, E.",3.1100000000000003
"TERAI, R.",3.26
"ZANAZANIAN, A.",3.03
"BLUMKIN, T.",3.07
"KRISHNAN, J.",3.6
"SALADIN, L.",3.573333333333333
"LANDE, S.",3.1966666666666668
"CALAHANE, K.",3.6199999999999997
"DE LA CRUZ, R.",3.16
"ASOKAN, S.",3.24
"BAKER, V.",3.206666666666667
"ZHAO, Y.",3.5342857142857143
"SHARMA, P.",3.5999999999999996
"LAW, B.",2.72
"KRISHNA, A.",3.69
"LAHMANN, R.",2.61
"TIMMONS, N.",3.68
"CHAN, N.",3.1799999999999997
"SAFARZADEH, P.",3.7350000000000003
"KAZEMI, E.",3.49
"JIMAH, T.",3.53
"GIBSON, C.",3.5549999999999997
"GHOSH, A.",2.92
"CRUZ, C.",3.36
"NAM, V.",3.39
"KHOURY, N.",3.592
"SAMOKHINA, N.",3.8150000000000004
"RUGGIERO, G.",3.84
"LEMUS, L.",3.533333333333333
"KARKAFI, L.",3.661875
"STERN, H.",3.1033333333333335
"CHAE, Y.",3.6100000000000003
"SPENCER, P.",3.75
"MURANOVA, O.",3.6
"HUNDLE, A.",3.918333333333333
"AL-BULUSHI, S.",3.3816666666666673
"SNYMAN, K.",2.835
"PINEDA, S.",3.7475
"BARRY, R.",3.6908064516129033
"GARRISON, J.",3.7413333333333343
"SASMAZ, E.",2.9166666666666665
"ADAMS, T.",2.8783333333333334
"FINKELDEI, S.",2.724285714285714
"CHARETTE, B.",2.52
"GERAGOTELIS, A.",2.3666666666666667
"CHEN, Q.",3.2866666666666666
"SHINDLER, M.",3.0962500000000004
"STARK, C.",3.64
STEINBERG-EPSTEIN.,3.7
"ANGELES, B.",3.9116666666666666
"TRACIE, R.",3.62
"BARRON, C.",3.965
"LEIGH, A.",3.8266666666666667
"ENDO, M.",3.3533333333333335
"KNIGHT, J.",3.505
"RODRIGUEZ, F.",3.677777777777778
"QUIROZ, B.",3.185
"CARROLL, A.",3.96
"GRADY, K.",3.50375
"SHEMEK, D.",3.357
"MELIKIAN, N.",3.5833333333333335
"VAN DEN ABBEELE, G.",3.8199999999999994
"PROCTOR-HABIL, B.",3.503
"NASR, K.",3.38
"YOUNG, S.",3.53
"BRITCH, J.",3.8200000000000003
"GARDNER, D.",3.6125000000000003
"BALDWIN, M.",3.5115384615384615
"OLIVEIRA, G.",3.472142857142857
"VITTORI, G.",3.624444444444445
"DI MAIO, F.",3.7700000000000005
"ZHU, C.",3.1285714285714286
"LEUNG, M.",3.765
"XU, N.",3.37
"REILLY, P.",3.66
"LEVITT, M.",3.6666666666666674
"ABHISHEK, V.",3.55
"GIBSON, M.",2.285
"GAO, H.",2.955
"FISCHBACHER, C.",3.1533333333333333
"GE, L.",3.380714285714286
"PELAYO, R.",2.9545833333333333
"LEUNG, W.",3.4124999999999996
"MA, A.",2.978888888888889
"DOS SANTOS, VIANA.",2.2350000000000003
"WALSBERG, E.",2.9441176470588237
"COPP, D.",3.6742307692307685
"BENNETT, F.",3.6366666666666667
"MININA, Y.",3.7983333333333333
"MESSOLORAS, I.",3.821111111111111
"BURTON, C.",3.99
"DUONG, N.",2.02
"HUXTABLE, G.",2.61
"BARETZ, J.",2.8575
"MUSTHAFA, Y.",2.76
"GREEN, D.",3.7933333333333334
"ATASHI, S.",3.8024999999999998
"GONZALEZ, C.",3.7649999999999997
"WU, A.",3.88
"JAUREGUI, PAREDES.",3.5247619047619048
"HOLCOMB, R.",3.16
"EVERETT, N.",3.2350000000000003
"RALSTON, A.",3.52
"PALMER, A.",3.37
"SILVERMAN, M.",3.56
"THOMSEN, D.",3.5119999999999996
"KASTART, W.",2.908
"CASTRO, A.",3.28
"FLOYD, T.",4.0
"NICHOL, J.",3.8244444444444445
"MOAYEDI, N.",3.9850000000000003
"SIGMON, J.",3.186666666666667
"DOGUCU, M.",3.4342857142857146
"NEVAREZ, MARTINEZ.",3.525
"GUNN, C.",2.988888888888889
"BARMAN, N.",3.1550000000000002
"BYUN, J.",3.21
"EISEN, L.",3.72375
"MCCUNE, L.",3.275714285714286
"SOARES DAHER, P.",2.9844444444444442
"NAVA, A.",3.3311111111111114
"DEITCH, H.",3.6166666666666667
"DOUCETTE, S.",3.6342857142857143
"KHALIL, S.",3.2266666666666666
"HISCOCK, V.",3.17875
"ALFAILAKAWI, D.",3.236666666666667
"BAJAJ, A.",3.205
"MALPASS, M.",3.3542857142857145
"CHAVEZ, D.",3.2900000000000005
"LOVE, M.",3.382857142857143
"LAINSON, M.",3.5142857142857147
"CHARLES, J.",3.415
"AYRES, S.",3.845
"MOSELEY, D.",3.5322222222222224
"HANSON-KEGERRE, S.",3.508
"GILLESPIE, J.",3.5
"VENEGAS, Y.",3.109583333333333
"MOYER, E.",3.7000000000000006
"DEAN, M.",3.4524999999999997
"YANDEL, L.",3.5528571428571434
"AHMADKHANI, M.",3.775555555555555
"NORFLEET, D.",3.2925
"QUINTANA, I.",3.6728571428571426
"SINGHA, M.",3.31
"WOLFF, J.",3.67
"DE MIRANDA, R.",3.4
"KONG, M.",3.665
"BEIER, K.",3.97375
"LAU, W.",4.0
"BOWMAN, W.",3.2649999999999997
"APELIAN, D.",3.5879999999999996
"VEGA, I.",3.3463636363636367
"MOLINA, K.",3.643
"BANERJEE, T.",3.4066666666666667
"KEYKHOSROPOUR, L.",3.6587500000000004
"MARTINS, A.",3.4575
"BOULOUKAKIS, G.",3.0233333333333334
"FOX, R.",3.74
"MANDT, S.",3.546666666666667
"KAPLAN DAMARY, N.",3.01
"DE SOUZA SANTOS, V.",3.5527999999999995
"RIZZI, T.",3.7800000000000002
"RAPHAELI, K.",3.28
"EGOH, B.",3.6559999999999997
"PITT, J.",3.5875
"GRIFFITH, A.",2.05
"RHODES, K.",3.46
BLACKSTOCK-BERNSTE.,3.3808333333333334
"UMARJI, O.",3.6544444444444446
"CHERI, A.",3.7800000000000002
"ELMALAKI, S.",3.2299999999999995
"TATERI, J.",3.3048275862068968
"MARZOLA, L.",3.441666666666667
"WILLIAMS, M.",3.7
"MOKNAT, A.",3.76
"SUTTON, S.",3.56
"DESPIE, D.",3.55
"ZHANG, L.",3.8666666666666667
"KROLL, J.",3.9299999999999997
"KADOWAKI, K.",3.63
"SU, X.",3.53
"HE, Y.",3.27
"WEATHERSPOON, S.",3.76
"JI, Y.",2.392857142857143
"FERBER, A.",3.277
"MOONEY, C.",3.1700000000000004
"RAMOS MUNOZ, E.",2.77
"BEST, N.",3.935
"PAEGEL, B.",3.4210000000000003
"BONCOMPAGNI, A.",3.3255555555555554
"DONALDSON, B.",3.6775
"HAYWARD, M.",3.24
"MIKSIAN MAGALDI, R.",2.785
"GADRE, C.",3.06
"ARAKAWA, J.",3.465
"MANDUJANO, R.",3.8033333333333332
"STEJER, A.",3.0933333333333333
"XIAO, Y.",3.18
"ROMHANYI, J.",3.5700000000000003
"SNG, W.",3.4124999999999996
"BODEN-ALBALA, B.",3.44
"VIEIRA, V.",3.84
"JUNQUEIRA, M.",3.8533333333333335
"REYES RUIZ DEL, CUE.",3.6628571428571433
"VIMUTTINAN, C.",3.145
"STRIEDTER, A.",3.1275
"NANBAKHSH, G.",3.75
"MAHLER, S.",3.7733333333333334
"TINOCO, R.",2.98
"RHEE, C.",4.0
"EOM, D.",3.3233333333333337
"LAMB, J.",3.7399999999999998
"NATION, D.",3.774
"PREECE, D.",3.0833333333333335
"NIELSEN, R.",3.19
"SAEIDI, S.",3.2771428571428567
"GLICKER, H.",2.793333333333333
"LE, K.",3.59
"PETERS, M.",3.028
"FRANZ, M.",3.88
"MIHAIL, K.",3.97
"FLORES, Y.",3.83875
"BRANDO, P.",3.8199999999999994
"KWON, H.",3.05
"ROBBINS, T.",2.8305555555555553
"DOWELL, N.",3.822
"PRATT, A.",3.84
"DOROUDI, S.",3.1900000000000004
"RICHLAND, L.",4.0
"AGHASI, H.",3.561111111111112
"NIKKHAH MOJDEHI, M.",3.59
"ESFANDYARPOUR, R.",3.813333333333333
"SAKR, Y.",3.771666666666667
"MOONEY D'ARCY, A.",4.0
"TANENBAUM, T.",3.706666666666667
"MCDONALD, S.",3.535
"ELGINDI, T.",3.51
"ROTHFUS, G.",3.88
"NELSON, R.",3.96
"STEINBERGER, T.",3.93
"CHUK, E.",3.3728571428571428
"GILES, J.",3.74
"XUAN, Y.",3.733333333333333
"GHAHESTANI BOJD, B.",3.7066666666666666
"BARRY, C.",3.733333333333333
"TYAGI, R.",3.5966666666666662
"KELLER, L.",3.8449999999999998
"PELTZER, A.",3.4725
"ASGARI, N.",3.63
"REZAEI, A.",3.128
"UBAN, K.",3.715
"NORDEN-KRICHMAR, T.",3.95
"MRAZEK, J.",3.8129999999999997
"MENDEZ, M.",3.556
"STEWART, K.",3.3259999999999996
"WOSICK, K.",3.5700000000000003
"BERROCAL, V.",3.25
"STEINBERG, S.",3.22
"BRAUER ROGERS, E.",3.0366666666666666
"LIGUNAS, J.",3.34
"QURESHI, A.",2.32
"MCDOUGALL, T.",3.62
"MIDDLETON, C.",2.66
"WILKINSON, A.",3.21
"CHEN, D.",3.915
"HUNT, J.",3.8633333333333333
"JAVID, M.",3.7075
"PALTING, J.",4.0
"THRAILKILL, M.",3.64
"DAVIES, S.",3.5549999999999997
"WALTERS, K.",3.75
"SEWARD VARELA, J.",3.5700000000000003
"CHAKRAVARTHY, B.",4.0
"ALBAY, R.",3.3774999999999995
"FERREIRA, A.",2.72
"FAYAZ, J.",2.05
"CARLSON, S.",3.575
"GRISHAM, E.",3.06
"HO, J.",3.58
"CONTRERAS, C.",3.6950000000000003
GONZALEZ-MARTINEZ.,3.24
"CHAVEZ, E.",3.755
"RENNER, M.",3.61
"HARLOW, A.",3.7900000000000005
"RAFTER, P.",3.6566666666666663
"SCHWARTZ-MERON, A.",3.51
"COUTURE, C.",2.86
"MORALES, K.",3.29
"MALONEY, E.",3.52
"LEBEAU, L.",3.49
"BADAMI, N.",3.75
"OVIATT, J.",3.3209999999999993
"AHN, J.",3.11
"HAHN, E.",3.56
"KEEVER, J.",3.705
"BUSTILLO, D.",3.7300000000000004
"GONZALES, I.",3.573333333333333
"ALAHVERDIAN, A.",3.58
"SPEARE, M.",3.87
"CHEN, E.",3.5040000000000004
"OLIVARES MANAS, E.",3.4450000000000003
"GRACE, T.",3.7
"MEZA SORIA, A.",3.95
"ANDERSON, C.",3.49
"NGUYEN, J.",3.31
"DAL CONTI, LAMPERT.",3.79
"MOHSENI, A.",3.8575
"CAO, M.",3.53
"ZHU, Y.",3.456666666666667
"NORTH, N.",3.83
"QUINTINO, F.",2.11
"ZHU, X.",2.8
"TREUER, J.",2.09
"LIU, B.",2.47
"KOLAHI, K.",2.8
"HEYDARZADEH, SHEYKH.",2.62
"HSIEH, M.",3.565
"GEORGE, D.",3.69
"COOPER, R.",3.23
"GARCIA, I.",3.33
"NORRIS, S.",2.97
"FIEG, M.",3.79
"EISNER, A.",3.37
"PERSICHILLI, C.",3.6199999999999997
"MOON, W.",3.79
"SETYAEVA, A.",3.43
"TARANGO, S.",3.5300000000000002
"RUBALCAVA, B.",3.5124999999999997
"OWEN, C.",3.9850000000000003
"SLONECKER, E.",3.66
"SHAW, E.",3.85
"RYAN, N.",3.86
"HALKIA, G.",3.42
"KENCHEL, J.",3.4
"STROBEL, C.",3.77
"SCHMIDT, S.",3.81
"JACINTO, M.",3.07
"LINARES-RAMIREZ, N.",3.79
"CABRERA, J.",3.53
"DELGADO, V.",3.75
"FRANKE, M.",3.4450000000000003
"PARE, G.",3.9000000000000004
"OH, H.",2.735
"TRYGSTAD, B.",3.6166666666666667
"ZARATE, S.",3.8
"MALLON ANDREWS, K.",3.44
"CONSIDINE, L.",3.54
"FRYDENBORG, E.",3.7750000000000004
"RODRIGUEZ, VERDUGO.",3.83
"TRAN, B.",3.2380000000000004
"DING, F.",3.5549999999999997
KING.,4.0
"SIM, S.",2.62
"ARGUILLA, M.",3.18
"MOORE, M.",3.18
"NUNN, L.",3.83
"WOLPE, S.",3.67
"QUINTANA, NAVARRETE.",3.315
CARRILLO.,3.42
BASSHAM.,3.6075
"DAVIS, B.",3.77
"DIETZ, Z.",3.686
"GIM, C.",3.975
"SAEJI, C.",3.62
"SOLANKI, S.",3.6166666666666667
"ILOH, C.",3.83
"MARTINEZ, K.",3.8875
"CARLO, R.",3.7730000000000006
"SEO, M.",2.59
"MORGAN, C.",3.5440000000000005
"MONTERO ROMAN, V.",3.672857142857143
"BASU, S.",3.668
HERNANDEZ.,3.795
"MILLER, R.",3.4899999999999998
"AGAPIE, E.",3.695
MIS.,3.39
"ANEYCI, R.",3.436666666666667
BRADFORD.,3.27
LETOURNEAU.,3.85
"MACCRORY, F.",3.696
"HERNSBERGER, J.",3.53
"HOWELL, T.",3.6999999999999997
"JIN, Y.",3.82
"WROBEL, E.",3.69
"RANDRUP, N.",3.3333333333333335
"COPP, S.",3.24
"KISAILUS, D.",3.0324999999999998
"CANG, Z.",3.046666666666667
"GUO, R.",2.976363636363636
"FU, X.",3.1783333333333332
"ZHOU, P.",3.435
EISA.,3.76
"BAGHGAR, BOSTANABAD.",3.6872222222222226
DOLAN.,3.94
"PINTO, M.",4.0
"BUENO, M.",3.591666666666667
"PARK, J.",3.98
"YAMADA, P.",3.46
SCHRINER.,3.22
"MOHAMMAD, S.",3.7133333333333334
"LICATA, A.",4.0
"RICHARDSON, B.",3.4050000000000002
"CAO, J.",3.19
BILAKOVICS.,2.965
"OXNEVAD, I.",2.7366666666666664
"RUBABSHI, SHITRIT.",3.6799999999999997
"HURLEY, K.",3.2350000000000003
"SIMON, K.",3.77
"MOREY, B.",3.54
"TANJASIRI, S.",3.965
"BEAN, F.",3.6550000000000002
"ASSERIAN, L.",3.36
"ANDERSON, L.",3.524
"CHABON, S.",3.635
"YAMADA, J.",3.801666666666667
"WEAVER, H.",3.457142857142857
"BURRELL, J.",3.7824999999999998
"ABOLAIL, S.",3.4200000000000004
"SHANK, D.",3.3480000000000003
"ROBERTSON, M.",3.95
"GAYLE, H.",3.7033333333333336
"MCBURNIE-NICOL, P.",3.6739999999999995
"MAZZACANE, D.",3.736666666666667
"SENATRO, L.",3.5379999999999994
"MARAMOT RODIL, J.",3.3333333333333335
"SOMMERS, E.",3.51
"DE PETRIS, A.",3.786666666666667
"HYATT, J.",3.6483333333333334
"DUNN, T.",3.6174999999999997
"GABBERT, M.",3.9150000000000005
"HICKOK, A.",3.865
"LUDISACA, G.",3.522
"MARTINO, N.",3.8483333333333327
"GOEPPNER-KALLU, S.",3.7925
"ENG, W.",3.5500000000000003
"RILEY, T.",3.239333333333333
"LIM, W.",3.88
"MCNULTY, R.",3.415
"MONUKI, E.",4.0
"MUKHERJEE, J.",3.96
"RADOVIC, A.",3.06
"LUTTERSCHMIDT, D.",3.3
"DALEY, M.",3.7350000000000003
"SMITH, I.",3.15
"OLABISI, R.",3.6366666666666667
"HAMID, O.",3.3766666666666665
"KRONE MARTINS, A.",3.322307692307693
