course_name,avg_gpa
GEN&SEX 60C,3.6475
GEN&SEX 100C,3.3599999999999994
GEN&SEX 110A,3.5740000000000003
GEN&SEX 110C,3.59
GEN&SEX 120A,3.5199999999999996
GEN&SEX 120B,3.358571428571428
GEN&SEX 189,3.425
GERMAN 1C,3.3550000000000004
GERMAN 1BC,3.3499999999999996
GERMAN 2C,3.6228571428571428
GERMAN 97,4.0
GREEK 1C,3.425
HISTORY 15F,3.4899999999999998
HISTORY 16C,3.27875
HISTORY 36B,3.4075
HISTORY 37C,3.15
HISTORY 70B,3.4377777777777774
HISTORY 70D,3.326363636363636
HISTORY 126B,3.235
HISTORY 132H,3.6833333333333336
HISTORY 148B,3.08
HISTORY 166,3.12625
HISTORY 172G,3.3375
HISTORY 180,3.56
HUMAN 1C,3.5519148936170217
HUMAN 1CS,3.312007722007722
HUMAN H1CS,3.664166666666667
IN4MATX 124,3.248571428571428
IN4MATX 132,3.6025000000000005
IN4MATX 134,3.811111111111111
IN4MATX 143,3.495
IN4MATX 153,3.457142857142857
IN4MATX 163,3.618
IN4MATX 190,3.3599999999999994
I&C SCI 62,3.475714285714286
I&C SCI 163,3.55375
I&C SCI 166,3.7322222222222226
I&C SCI 168,3.76
INTL ST 117A,2.8899999999999997
INTL ST 131A,2.9333333333333336
INTL ST 145A,3.258666666666667
INTL ST 152A,2.63
INTL ST 156A,3.3899999999999997
INTL ST 158B,2.634285714285714
INTL ST 161A,3.27875
INTL ST 175A,3.043333333333333
INTL ST 176I,2.84
INTL ST 177D,3.23125
ITALIAN 1C,3.3353333333333333
ITALIAN 2C,3.2166666666666663
JAPANSE 1C,3.089
JAPANSE 2C,3.1287499999999997
JAPANSE 3C,3.29
JAPANSE 101B,3.71
KOREAN 1C,3.4699999999999998
KOREAN 1KC,3.3833333333333333
KOREAN 2C,3.1763636363636363
KOREAN 2KC,3.2024999999999997
LATIN 1C,3.5399999999999996
LINGUIS 155,3.47
LPS 31,3.607692307692308
MGMT 138,3.5330769230769232
MGMT 144,3.3316666666666666
MGMT 147,3.836
MGMT 150,3.448571428571429
MGMT 173,3.4966666666666666
MGMT 174,3.4933333333333336
MGMT 182,3.5462499999999997
MGMT 192,3.348333333333333
MATH 8,3.28875
MATH 107,3.1916666666666664
MATH 107L,3.5316666666666667
MATH 112C,3.222
MATH 115,3.0425
MATH 130C,2.9110000000000005
MATH 140C,3.0225
MATH 141,3.0375
MATH 180B,2.9440000000000004
MATH 184,3.01375
ENGRMAE 106,3.4299999999999997
ENGRMAE 113,3.508333333333333
ENGRMAE 118,3.6075
ENGRMAE 135,2.8575
ENGRMAE 145,3.5844444444444443
ENGRMAE 155,2.7575000000000003
ENGRMAE 159,3.3062500000000004
ENGRMAE 175,3.09
MUSIC 16C,3.0928571428571425
MUSIC 40D,2.86125
MUSIC 82C,3.781428571428571
MUSIC 132,3.22
MUSIC 136,3.52
MUSIC 148,3.6981818181818187
MUSIC 164,3.9293333333333336
MUSIC 189,4.0
NUR SCI 120,3.7442857142857138
NUR SCI 140,3.82
NUR SCI 170,3.88625
NUR SCI 179B,3.9514285714285715
PERSIAN 1C,3.8783333333333334
PHRMSCI 170B,3.339
PHRMSCI 173,2.9675
PHRMSCI 176,2.98
PHILOS 31,3.475
PHILOS 101,3.1371428571428566
PHILOS 102W,3.3949999999999996
PHILOS 111,2.7566666666666664
PHILOS 130,3.1941666666666664
PHILOS 150,3.3674999999999997
PHYSICS 20E,3.346428571428571
PHYSICS 50,3.2089999999999996
PHYSICS 51A,2.7075
PHYSICS 52C,3.2217857142857147
PHYSICS 53,3.1928571428571426
PHYSICS 61B,3.06875
PHYSICS 112B,2.6750000000000003
PHYSICS 113A,2.757777777777777
PHYSICS 121W,3.309375
PHYSICS 144,3.0033333333333334
PHYSICS 147C,3.5
PP&D 40,3.1024999999999996
PP&D 103,3.31
PP&D 110,3.2266666666666666
PP&D 112,3.652
PP&D 132,3.3625
PP&D 166,3.165
POL SCI 6B,3.1100000000000003
POL SCI 32A,3.2688888888888887
POL SCI 126C,2.925
POL SCI 126D,3.22
POL SCI 126F,3.6566666666666667
POL SCI 135B,3.0300000000000002
POL SCI 137C,3.005
POL SCI 138CW,3.425
POL SCI 142G,2.84
POL SCI 151H,3.224
POL SCI 152F,2.9000000000000004
POL SCI 153B,3.385
POL SCI 154G,3.387142857142858
POL SCI 155C,3.12875
POL SCI 156A,3.436666666666666
POL SCI 171B,3.28
POL SCI 172A,3.309333333333333
PSY BEH 100,3.005
PSY BEH 110D,2.3949999999999996
PSY BEH 111D,2.5260000000000002
PSY BEH 138H,2.8175
PSY BEH 162C,3.434
PSY BEH 192I,2.6
PSY BEH 192K,2.605
PSY BEH 192U,3.3519999999999994
PUBHLTH 125,3.4036363636363642
PUBHLTH 126,3.71375
PUBHLTH 148,3.5528571428571425
PUBHLTH 167,3.32
PUBHLTH 171,3.4000000000000004
PUBHLTH 173,3.44
PUBHLTH 180,3.44125
PUBHLTH H192C,3.972
REL STD 5C,3.335
REL STD 100,3.428
REL STD 103,2.825
ROTC 13,3.8333333333333326
RUSSIAN 1C,3.52
RUSSIAN 2C,3.4942857142857138
SOCECOL H190W,3.8987499999999997
SOC SCI H1E,3.33
SOC SCI 5A,3.5475
SOC SCI 70C,3.062
SOC SCI 123A,2.97
SOC SCI 170A,3.0862499999999997
SOC SCI 181A,3.38875
SOC SCI 184B,3.935
SOC SCI 193C,3.3125
SOCIOL 10C,3.29125
SOCIOL 43,3.19875
SOCIOL 68A,3.1014285714285714
SOCIOL 138,2.61
SOCIOL 144,2.9536363636363636
SOCIOL 150,3.1499999999999995
SOCIOL 161,3.169166666666667
SOCIOL 167AW,3.264285714285714
SOCIOL 169,3.4044444444444446
SOCIOL 170B,2.9825
SOCIOL 175B,3.225
SOCIOL 188BW,3.9749999999999996
SPANISH 50,3.6254545454545455
SPANISH 97,3.74
SPANISH 104,3.71
SPANISH 110C,3.5066666666666664
SPANISH 186,3.6679999999999993
SPANISH 187,3.4766666666666666
STATS 120C,3.1366666666666667
VIETMSE 1C,3.45625
VIETMSE 2C,3.5912500000000005
WRITING 110,3.923333333333334
ANTHRO 136K,3.7116666666666664
ASIANAM 55,3.708333333333334
PSYCH 177P,2.69
GEN&SEX 175,3.37
GLBLCLT 103B,3.196
HISTORY 15D,3.466666666666667
PSY BEH 153C,3.225
PUBHLTH 150,3.9120000000000004
SOCIOL 156,3.2455555555555557
AFAM 113,3.9233333333333333
ANTHRO 136A,3.5500000000000003
ART 50A,3.875
ART 199,3.9493750000000003
ART HIS 155A,3.33
ART HIS 183C,3.41
ARTS 1,3.838
ASIANAM 137,3.313333333333334
ASIANAM 151K,3.5400000000000005
BIO SCI 41,3.2980000000000005
BIO SCI N115A,3.535555555555556
BIO SCI E117A,4.0
BIO SCI M123,3.872
BIO SCI N131,3.6475
BIO SCI E155,3.8542857142857136
BME 110A,2.89625
CBEMS 158,3.245
CBEMS 195,3.221428571428571
CHEM M52LA,3.1566666666666667
CHC/LAT H80,2.98
CHC/LAT 132A,3.02
CHC/LAT 151,2.73
ENGRCEE 81A,3.0650000000000004
PSYCH 109,3.68
PSYCH 147C,2.87
PSYCH 165A,4.0
COM LIT 9,3.615714285714285
COM LIT 102W,3.526923076923077
COMPSCI 111,3.0414285714285714
COMPSCI 169,3.275714285714286
COMPSCI 179,3.72
DANCE 127A,3.8
DANCE 163,3.9528571428571424
DRAMA 14,3.635
DRAMA 143B,3.752
DRAMA 148B,3.526
E ASIAN 117,2.98
E ASIAN 160,3.111666666666667
ECON 23,3.3534782608695655
ECON 115,3.26875
ECON 131A,2.7437500000000004
EECS 160A,2.565
EECS 160LA,2.917307692307692
FLM&MDA 143,3.58
FRENCH 117,3.5100000000000002
GEN&SEX 120C,3.515
GEN&SEX 167A,3.47
GLBLCLT 103A,3.8125
HEBREW 50,3.7199999999999998
HISTORY 102B,3.28
HISTORY 135B,3.9699999999999998
HISTORY 140B,3.29
HISTORY 152A,3.4266666666666663
HISTORY 166C,3.208333333333334
IN4MATX 191A,3.857368421052631
I&C SCI 162,3.5471428571428576
INTL ST 122,3.6062499999999997
INTL ST 142A,2.5949999999999998
INTL ST 153C,3.5
INTL ST 153E,3.64
INTL ST 177E,3.168333333333333
INTL ST H180,3.9240000000000004
LPS H81,4.0
LPS H95,3.73
MGMT 4A,3.4066666666666663
MATH 5A,2.545714285714286
MATH 5B,2.6990000000000003
MATH 9,3.1177777777777775
MUSIC 68,3.95
MUSIC 145,2.86
MUSIC 146,3.632
MUSIC 158A,3.626666666666667
MUSIC 193,4.0
MUSIC 197,3.982
PHILOS 133,3.1675000000000004
PHYSICS 20D,3.17125
PHYSICS 139,2.8383333333333334
PP&D 104,3.146
POL SCI 124B,3.742
POL SCI 153G,3.23
POL SCI 175,3.01
PSY BEH 154C,2.955
SOCECOL 183CW,3.2818181818181817
SOC SCI 78A,3.1457142857142864
SPANISH 15,3.88
SPANISH 110A,3.763333333333333
SPANISH 140,3.59375
VIETMSE 150,3.77
AFAM 40B,3.600909090909091
AFAM 117,2.86
ANTHRO 125C,3.1550000000000002
ANTHRO 132A,3.5014285714285713
ARABIC 51,3.9066666666666663
ART 65E,3.1900000000000004
ART 119A,3.9
ART 126B,3.786
ART 132A,3.9200000000000004
ART 133,3.67
ART 144,3.6999999999999997
ART HIS 44,3.448333333333333
ART HIS 110,3.81
ART HIS 121,3.22
ART HIS 134C,3.344
ART HIS 134E,3.58
ASIANAM 151C,3.643333333333333
ASIANAM 166,3.6233333333333335
ASIANAM 167,3.18
BIO SCI D113,4.0
BIO SCI M114,3.3525000000000005
BIO SCI N115B,3.4175
BIO SCI E117B,4.0
BIO SCI N119,3.485
BIO SCI E145,3.7433333333333336
BIO SCI N151,3.5666666666666664
BIO SCI E184,3.8000000000000003
BME 138,3.847142857142857
CBEMS 164,3.2875
CHC/LAT 166,3.7199999999999998
CLASSIC 160W,3.33
CLASSIC 170,3.44
PSYCH 165B,3.99
PSYCH 173A,3.57125
PSYCH 176A,2.9283333333333332
COM LIT 122,3.69
COMPSCI 125,3.338333333333333
COMPSCI 184A,3.3200000000000003
COMPSCI 190,3.7521428571428572
CRM/LAW C133,3.0300000000000002
CRM/LAW C164,3.5583333333333336
CRM/LAW C180,2.948
DANCE 85,3.44
DRAMA 16,3.8480000000000003
DRAMA 164A,3.89
EARTHSS 152,2.825
ECON 117,2.8
ECON 143,3.5075
ECON 147A,3.183333333333333
EDUC 141B,3.9499999999999997
EDUC 158,3.5841666666666665
EDUC 161,3.6566666666666667
ENGR 80,2.5425
FRENCH 1AB,3.2942857142857145
FRENCH 101B,3.466666666666667
FRENCH 119,3.6050000000000004
GEN&SEX 157B,3.185
GERMAN 2B,3.575
GLBLCLT 105,2.565
HISTORY 36C,3.435
HISTORY 120D,3.3666666666666667
HISTORY 151B,3.3033333333333332
HISTORY 154,3.3975
HISTORY 166B,3.7100000000000004
HISTORY 171D,2.9259999999999997
HISTORY 173G,3.4879999999999995
HISTORY 193,3.901666666666667
HUMAN H80,3.7842857142857143
IN4MATX 162W,3.618
INTL ST 142D,3.3966666666666665
INTL ST 158D,3.2971428571428567
INTL ST 177G,3.395
LATIN 1B,3.3366666666666673
LATIN 104,3.535
LINGUIS 1,3.0450000000000004
LPS H91,3.786666666666667
MGMT 146A,3.235714285714286
MGMT 155,3.476
MGMT 166,3.8528571428571428
MGMT 171,3.7616666666666667
MATH 117,3.0125
ENGRMAE 172,3.48
MUSIC 41,3.25
MUSIC 143W,2.33
MUSIC 158B,3.62
PHILOS 151,3.06
PP&D 142,3.1166666666666667
PP&D 155,3.4433333333333334
PP&D 177,3.695
POL SCI H80,3.98
POL SCI 125A,3.2479999999999998
POL SCI 138A,3.3150000000000004
POL SCI 141C,3.495714285714286
POL SCI 142B,3.7328571428571427
POL SCI 152K,2.455
PSY BEH 141H,2.9749999999999996
PSY BEH 174S,2.72
PSY BEH 192Q,3.2649999999999997
PSY BEH 193C,3.2649999999999997
PUBHLTH 141,2.765
PUBHLTH 179,3.3066666666666666
ROTC 132,3.912
SOCECOL 183B,3.795
SOCECOL 190,3.61
SOCIOL 166,3.205
SOCIOL 198,3.985
WRITING 113,3.76
AFAM 111B,3.0700000000000003
AFAM 137,3.4766666666666666
ANTHRO 121D,3.252
ANTHRO 150A,3.3600000000000003
ART 91,3.8575
ART 108,3.9071428571428575
ART 119,3.89
ART 141,3.885
ART 150C,3.8311111111111114
ART 152C,3.88
ART HIS 107,3.2133333333333334
ART HIS 164B,3.3575
ART HIS 165C,3.14
ART HIS 185,3.33
BIO SCI 2C,4.0
BIO SCI 9G,3.06
BIO SCI E117C,4.0
BIO SCI E131L,3.908181818181818
BIO SCI N134,4.0
BIO SCI N138,3.296666666666667
BIO SCI E139,3.436
BIO SCI E168,3.4074999999999998
BIO SCI N176,3.9633333333333334
BIO SCI E188,3.3150000000000004
CBEMS 143,3.87
CBEMS 174,3.29
CHEM 153,3.064
PSYCH 124S,3.39
PSYCH 156A,3.55
PSYCH 165C,4.0
COM LIT 144,3.6049999999999995
COMPSCI 114,3.2483333333333335
COMPSCI 146,2.6633333333333336
COMPSCI 165,3.3066666666666666
CSE 145B,4.0
CRM/LAW C101,3.29
CRM/LAW C140,3.6875
CRM/LAW C175,3.414285714285714
DRAMA 176,3.428333333333333
EARTHSS 27,2.6633333333333336
EARTHSS 162,3.448333333333334
ECON 158,3.0475000000000003
EDUC 176,3.3728571428571428
EECS 163,3.2039999999999997
EECS 163L,3.3628571428571425
FLM&MDA 151,3.385
FRENCH 1BC,3.294285714285714
FRENCH 97,3.98
FRENCH 120,3.5875
GEN&SEX 155,3.7040000000000006
HISTORY 11,3.592857142857143
HISTORY 15G,3.4766666666666666
HISTORY 131B,3.4979999999999998
HISTORY 166D,3.1239999999999997
HISTORY 194,3.8350000000000004
IN4MATX 102,3.5340000000000003
IN4MATX 148,3.6816666666666666
INTL ST 153B,3.19
INTL ST 155A,3.4975
INTL ST 176C,2.874
INTL ST 177C,3.058
LINGUIS 150,3.44
MGMT 4B,3.4228571428571426
MGMT 113,3.5628571428571427
MGMT 123,3.7116666666666673
MATH 120C,3.1266666666666665
MUSIC 15C,3.1649999999999996
MUSIC 158C,3.84
NUR SCI 199,4.0
PERSIAN 150,3.98
PHILOS 7,3.96
PHYSICS 61C,3.07
PHYSICS 133,3.5574999999999997
PHYSICS 145,3.356666666666667
PP&D 156,3.733333333333334
POL SCI 131C,2.794285714285714
POL SCI 134F,3.2866666666666666
POL SCI 141E,3.9480000000000004
POL SCI 142J,3.1514285714285712
POL SCI 151B,3.032
POL SCI 171CW,3.46
PSY BEH 184S,3.535
PUBHLTH 107,3.0042857142857144
REL STD 110,3.82
REL STD 120,3.62
ROTC 23,3.97
ROTC 133,3.9760000000000004
ROTC 153,4.0
SOCECOL 195C,3.6
SOC SCI 179,3.726
SPANISH 3H,3.711111111111111
BIO SCI 14,3.3760000000000003
BIO SCI 11,3.717333333333334
ECON 129,3.052857142857143
ECON 141A,3.3899999999999997
ENGR 195,3.285
I&C SCI 11,2.98
INTL ST 32A,3.2083333333333335
MGMT 111,3.636
PHRMSCI 76,3.1950000000000003
PHRMSCI 198,3.9285714285714284
PUBHLTH 30,3.101666666666667
STATS 199,2.7300000000000004
AFAM 157,2.9
AFAM 158,3.755
ANTHRO 162C,2.84
ART 12C,3.0075000000000003
ART 138,3.7359999999999998
ART HIS 151B,3.073333333333333
ART HIS 155D,3.3449999999999998
ASIANAM 151J,3.83
BIO SCI H93,3.836
BIO SCI E127,3.7424999999999997
CBEMS 128,2.9166666666666665
CBEMS 154,2.92
CBEMS 163,3.28
CHEM 133,2.7750000000000004
ENGRCEE 149,3.3260000000000005
ENGRCEE 181A,3.5883333333333334
CLASSIC 10,3.955
COM LIT 160,3.374
DANCE 80,3.045
DRAMA 80,3.6545454545454548
DRAMA 109W,4.0
DRAMA 118,3.7100000000000004
EARTHSS 158,3.52
EARTHSS 168,3.59
E ASIAN 170,3.0833333333333335
FLM&MDA 113,3.11
GLBL ME 60A,3.7020000000000004
HISTORY 134D,3.56
INTL ST 153D,3.56
INTL ST 154C,3.91
INTL ST 176L,3.28
INTL ST 183CW,3.16125
LINGUIS 164A,2.995
PHILOS 110,3.5883333333333334
POL SCI 10A,3.18
POL SCI 122B,3.4699999999999998
POL SCI 198,3.932
PSY BEH 152C,2.79
ROTC 21,3.9033333333333338
ROTC 131,3.918
SOC SCI 163A,2.045
SOCIOL 143,2.8000000000000003
AFAM 134A,3.65
ANTHRO 125F,3.4299999999999997
ART 152B,3.83
ASIANAM 111,3.41
ASIANAM 199,3.94
BIO SCI 23,3.8633333333333333
BIO SCI 56,3.686666666666666
BIO SCI 108,3.936666666666667
BIO SCI E138,3.08
BIO SCI M144,3.19
BIO SCI E154,3.0500000000000003
BIO SCI N156,3.17
CBEMS 65A,3.0733333333333337
CBEMS 155L,3.385
CHC/LAT 132B,3.2199999999999998
CHC/LAT 148W,2.9299999999999997
CHC/LAT 199,3.9879999999999995
PSYCH 174H,3.4175
COM LIT 121,3.5
COMPSCI 172B,3.479999999999999
CRM/LAW C123,3.435
UNI STU 196,3.886
EARTHSS 176W,3.33
ECON 127A,3.1950000000000003
ECON 137W,3.2133333333333334
EDUC 180,3.605882352941176
EURO ST 101A,3.7649999999999997
FRENCH 118,3.31
GLBL ME 60B,3.8475
HISTORY 124B,3.14
HISTORY 134E,3.69
HISTORY 164A,3.665
HUMAN H141,3.97
INTL ST 141B,2.81
KOREAN 101A,3.51
MGMT 156,3.4400000000000004
MATH 162A,3.0933333333333333
MATH 199B,3.7040000000000006
MED HUM 1,3.6799999999999997
MUSIC 44,2.92
MUSIC 126,4.0
MUSIC 144W,2.8433333333333333
PERSIAN 2B,3.9275
PHRMSCI 163,3.6033333333333335
PHILOS 123,3.0949999999999998
PHILOS 145,3.09
PP&D 115,3.37
PP&D 130,3.385
PP&D 178,2.91
POL SCI 10B,3.67
POL SCI 121F,3.205
POL SCI 123B,3.8166666666666664
POL SCI 128C,2.8819999999999997
POL SCI 138AW,3.425
POL SCI 157B,3.2414285714285715
POL SCI H180D,3.6100000000000003
PSY BEH 117D,3.0
PSY BEH 193F,3.1966666666666668
PUBHLTH 119,3.7700000000000005
ROTC 12,3.9859999999999998
SOCECOL 111W,3.4539999999999997
SOC SCI 172D,2.41
SOCIOL 164,2.996666666666666
SOCIOL 171,3.4839999999999995
SOCIOL 176,2.9299999999999997
SPANISH 3J,3.67
SPANISH 121,3.7275
AFAM 111A,2.59
ANTHRO 126A,3.165
ART HIS 42D,3.236666666666667
ART HIS 155C,3.48
ART HIS 164A,3.183333333333333
BIO SCI 2B,3.37
BIO SCI M180,3.9183333333333334
BIO SCI N182,3.7716666666666665
BME 137,3.371666666666666
CBEMS 65B,2.84
CHC/LAT 157,3.1674999999999995
CHC/LAT 158,3.4519999999999995
CHC/LAT 189,3.4325
ENGRCEE 164,3.3733333333333335
COGS 110,3.5420000000000003
PSYCH 121M,2.915
PSYCH 131A,3.5866666666666664
COMPSCI 145,3.772727272727273
COMPSCI 145L,3.7697727272727275
COMPSCI 177,3.2183333333333337
CSE 145,3.896666666666667
CSE 145L,3.98
CRM/LAW C128,3.21
CRM/LAW C132,2.824
CRM/LAW C150,2.675
DRAMA 118W,3.695
DRAMA 195,3.9825
EARTHSS 115,3.3000000000000003
E ASIAN 1A,3.36
E ASIAN 126,3.2175
ECON 109,3.1775
EURO ST 12,3.125384615384615
GEN&SEX 170,3.76
GERMAN 105,3.53
GLBL ME 60C,3.875
HISTORY 131D,3.2899999999999996
HISTORY 132E,3.34
HISTORY 134C,3.505
HISTORY 174G,2.7466666666666666
HUMAN H142W,3.9560000000000004
INTL ST 147CW,3.754
INTL ST 183E,3.3775
ITALIAN 1BC,3.05
KOREAN 3C,3.5519999999999996
MGMT 115,3.5236363636363635
MGMT 154,3.3000000000000003
MGMT 199,4.0
MATH 133B,3.1755555555555555
ENGRMAE 132,2.66
ENGRMAE 171,2.955
MED HUM 3,3.4516666666666667
MED HUM 195,4.0
MUSIC 9,3.0575
MUSIC H80,3.8975
MUSIC 145W,3.4583333333333335
PERSIAN 2C,3.9560000000000004
PHILOS 13,3.3475
PHILOS 104,2.766
PHILOS 121,3.08
PHYSICS 15,3.2760000000000007
PHYSICS H80,3.546666666666667
PHYSICS 135,2.723333333333333
PP&D 133,3.33
POL SCI 10C,3.06
POL SCI 128BW,3.018
ROTC 143,3.7975
RUSSIAN 190,3.77
SOCECOL 100,3.4850000000000003
SOCECOL 195CW,3.9516666666666667
SOC SCI 78C,3.286
SOC SCI 178C,3.89
SOCIOL 79,3.28
SOCIOL 172,2.9633333333333334
STATS 68,3.5883333333333334
STATS 112,3.878333333333334
BIO SCI 6,3.2575
BIO SCI 92,3.29
CHEM 12,3.1799999999999997
CHEM M2A,3.1885714285714286
DRAMA 20C,3.7739999999999996
ECON 122CW,2.6999999999999997
EDUC 25,3.4642857142857144
MGMT 194,3.525714285714286
ENGRMAE 93,3.869901960784314
SOCECOL H20A,2.74
STATS 298,3.21
AFAM 125,2.855
AFAM 145,2.06
AFAM 152,3.555
ART HIS 151C,2.875
ART HIS 164D,3.0433333333333334
ART HIS 164E,2.85
ART HIS 196,3.585
ASIANAM 162,3.55
BIO SCI 46,4.0
BIO SCI N120A,3.97375
BIO SCI E190,3.58
CHEM H30A,3.7025
CHEM 101W,3.195
CHEM 132A,2.8
CHC/LAT 162A,2.6950000000000003
ENGRCEE 195,3.865
CLASSIC 176,4.0
COGS 109,3.7925
COM LIT 105,3.5366666666666666
COM LIT 140,3.5866666666666664
COMPSCI 183,3.8866666666666667
CRM/LAW C117,3.17
E ASIAN 15K,2.67
ECON 11,3.12
EDUC 152,3.735
EDUC 179W,3.4018181818181814
ENGLISH 15,3.4767567567567563
FLM&MDA 146,3.3239999999999994
FLM&MDA 192,3.785555555555556
FRENCH 139W,3.465
GERMAN 101,3.7
HISTORY 131C,3.385
HISTORY 135E,3.215
I&C SCI 32A,2.816666666666667
INTL ST 153F,3.7
LINGUIS 139,2.62
MATH H3A,3.0066666666666664
MATH 199A,3.936666666666667
ENGRMAE 193,3.9042857142857144
PP&D 145,3.46
POL SCI 136BW,3.48
PSY BEH 115D,2.87
PSY BEH 127D,2.8600000000000003
PSY BEH 164C,2.85
PUBHLTH 196A,3.57
SOCECOL 195W,3.643333333333334
SPPS 70A,2.9699999999999998
SOC SCI 173N,3.405
SOC SCI 177B,3.445
WRITING 39AP,3.1030555555555557
ART 110C,3.62
ART 123B,3.914
ART HIS 145B,3.675
BIO SCI N120B,3.985
BIO SCI M131,3.7099999999999995
CHEM M2B,3.442
CHEM 132B,2.7114285714285713
CHEM 141,3.3383333333333334
CHEM 180,4.0
ENGRCEE 151B,3.178
CLASSIC 150,3.38
EARTHSS H30B,3.6999999999999997
EARTHSS 40A,3.442
EARTHSS 100,3.45
EARTHSS 146,3.4875
E ASIAN 15J,3.26
ECON 12,3.1350000000000002
FLM&MDA 118B,3.49
FRENCH 171,3.13
GERMAN 102,3.63
HISTORY 130C,3.03
HISTORY 132D,3.42
HISTORY 136D,3.32
HUMAN H82,3.38
INTL ST 162B,3.26
INTL ST 177I,3.295
LINGUIS 43,3.275
LINGUIS 151,3.73
LINGUIS 169,3.5
LPS 91,3.412
MATH H2D,3.09
MATH 113B,2.9225000000000003
MATH 173B,3.455
MUSIC 131,3.475
PHILOS 108,3.83
PHYSICS 120,3.3340000000000005
PSY BEH 188S,2.5
PSY BEH 192B,3.55
PUBHLTH 196B,3.57
ROTC 22,4.0
SOC SCI 152A,2.785
SOCIOL 173W,3.126666666666667
STATS 115,3.468571428571429
ANTHRO 198,4.0
ART 115W,3.94
ART HIS 128,3.61
ART HIS 134D,3.365
ART HIS 165B,3.45
BIO SCI 101,3.5300000000000002
BIO SCI N120C,3.9725
BIO SCI M121L,3.818571428571428
BIO SCI M133,3.6766666666666663
CBEMS 115,3.565
CHEM 132C,2.654285714285714
CHEM 180W,3.62
CHC/LAT 135,3.436666666666667
CHINESE 100C,3.535
COMPSCI 142B,3.3800000000000003
CRM/LAW C118,3.41
EARTHSS H30C,3.7725
EARTHSS 40B,3.0420000000000003
E ASIAN 15C,3.09
EDUC 193,3.9071428571428575
EECS 198,4.0
ENGLISH 16,3.691818181818182
ENGLISH 17,3.5291666666666672
HISTORY 130F,3.4850000000000003
HISTORY 185,3.71
INTL ST 142G,3.56
LINGUIS 159,3.72
LINGUIS 164B,3.05
LINGUIS 168S,3.59
MATH H2E,3.57
MATH 133C,3.1860000000000004
MATH 184L,3.928
MATH 199C,3.975
NUR SCI 179BW,3.99
PHRMSCI 3,3.804
PHYSICS 106W,3.716
PHYSICS 134A,3.46
PP&D 129,3.74
POL SCI 49,3.06
POL SCI 121G,3.4433333333333334
POL SCI 154J,3.5949999999999998
POL SCI 174C,3.315
PSY BEH 185S,3.3333333333333335
PUBHLTH 132,3.52
PUBHLTH 172,3.804
PUBHLTH 189,3.5683333333333334
REL STD 110W,3.2
SOCECOL 189,3.9675000000000002
SOC SCI 173L,2.03
SOCIOL 157A,3.575
EURO ST S10,3.6799999999999997
POL SCI 154C,3.62
EURO ST S11,3.678
INTL ST 140A,3.185
AFAM 199,2.39
ANTHRO 25A,3.62875
ARMN 1A,3.82
ART HIS 100,3.5275000000000003
ART HIS 163,3.21
BIO SCI N117,3.6325000000000003
BIO SCI E186L,3.1366666666666667
CHEM 199,4.0
COM LIT 142,3.64
UNI STU 85A,3.18
EARTHSS 70B,3.6675
ECON 145L,3.4650000000000003
EDUC 147,3.6075
ENGR 199,3.51
FLM&MDA 162,3.4525000000000006
FLM&MDA 193,3.9025000000000003
FRENCH 62,3.36
FRENCH 170,3.4133333333333336
HISTORY 134A,3.71
HISTORY 160,3.105
HUMAN H83,3.38
INTL ST 1,3.815555555555555
INTL ST 17,3.84
MATH H120A,3.06
MATH H140A,2.26
NUR SCI 116,3.605
PHILOS 131C,3.564285714285714
PHILOS 162,3.52
PHILOS 164,3.315
POL SCI 45A,3.657142857142857
POL SCI 138DW,3.145
POL SCI 147CW,3.9025
POL SCI 174A,3.4066666666666667
PUBHLTH 7A,3.5
PUBHLTH 174,3.41
REL STD 17,2.76
SOC SCI 12,2.7800000000000002
SOC SCI 17,3.793333333333333
SOC SCI H30D,3.925
UPPP 4,3.62
UPPP 40,3.138
UPPP 100,3.503333333333334
UPPP 101,3.4575
UPPP 102,3.1875
UPPP 145,3.4933333333333336
UPPP 166,3.435
UPPP 172,3.6171428571428565
AFAM 156,3.77
ANTHRO 30C,3.295
ARMN 1B,3.83
ART 152F,2.85
BIO SCI 12,3.55
BIO SCI E160L,4.0
BIO SCI N190,3.49
CHC/LAT 179,3.635
PSYCH 122C,3.505
PSYCH 159,3.63
PSYCH 199,4.0
CRM/LAW C174,2.7866666666666666
UNI STU 176,3.9920588235294123
UNI STU 198,3.996301369863014
DRAMA 185,3.91
EARTHSS 70A,3.1674999999999995
ECON 126,3.86
ECON 128,3.846666666666667
EDUC 157,3.625
ENGR 180,3.53
ENGLISH 9,3.585
ENGLISH 10B,3.0866666666666664
GEN&SEX 171,3.535
GEN&SEX 184,3.39
HISTORY 128C,3.6533333333333338
INTL ST 163,3.7125000000000004
LINGUIS 143,2.77
MGMT 196,3.4266666666666663
MATH 10,3.3261538461538462
MATH 110A,3.16
MUSIC 48,3.6937499999999996
MUSIC 147,3.6366666666666667
NUR SCI 179AW,3.995
PHILOS 3,3.1888888888888887
PHILOS 91,3.375
PHILOS 121A,3.4
PHYSICS 113C,3.625
POL SCI 11C,3.4133333333333336
POL SCI 154KW,3.25
REL STD 130,3.88
SOC SCI 4A,3.7819999999999996
SOCIOL 177W,3.426666666666667
UPPP H30E,3.9333333333333336
UPPP 108,3.215
