name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"SUN, Z.",Business,UC Irvine,,2.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.392398,0
"LODOEN, M.",Biology,UC Irvine,100,3.2,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.387393,0
"PRATT, A.",Education,UC Irvine,100,2.0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.3859725,0
"VO, L.",Ethnic Studies,UC Irvine,76,3.3,3.375714285714286,4,0,14,11,0,0,0,4,0,0,4,3,0,0,0,0,4.4,4.3852077,40
"STERN, H.",Statistics,UC Irvine,100,3.4,3.103333333333333,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.9,4.3826427,6
"GROSSMAN, E.",Psychology,UC Irvine,90,4.0,3.518333333333333,0,4,3,0,0,0,0,3,3,0,0,7,0,0,0,0,3.5,4.381519,20
"BAILEY, S.",Sociology,UC Irvine,80,2.1,3.3307692307692305,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.381443,3
"YAN, G.",Public Health,UC Irvine,100,3.2,3.783571428571429,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4.3,4.378307,9
"JOHNSON, P.",Spanish,UC Irvine,,3.0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.3751936,0
"LILLMARS, B.",Writing,UC Irvine,75,3.8,3.061395348837209,0,0,0,0,4,4,0,0,0,0,0,5,12,0,0,17,4.4,4.3715296,42
"GELERNTER, J.",Writing,UC Irvine,80,3.2,3.51375,0,0,4,0,0,3,0,0,0,5,0,0,4,0,6,5,4.4,4.369804,27
"FARBMAN, H.",English,UC Irvine,100,2.0,3.477058823529412,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4.3,4.367503,6
"OVEISY, F.",Writing,UC Irvine,73,4.0,2.643333333333333,0,3,6,4,0,0,3,0,0,6,3,0,7,6,0,0,3.5,4.366424,38
"BELL, K.",Writing,UC Irvine,77,3.0,3.223333333333334,4,3,0,0,4,0,3,0,0,0,0,6,6,7,3,0,4.4,4.3642015,36
"DUNN-RANKIN, D.",Mechanical Engineering,UC Irvine,100,2.7,3.782105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.364023,0
"FOWLKES, C.",Computer Science,UC Irvine,84,3.3,3.434,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4.3,4.363949,7
"SHAFFER, J.",Biological Sciences,UC Irvine,83,3.6,2.7296153846153848,3,4,10,0,0,0,0,0,0,0,8,0,0,6,0,0,4.4,4.3629136,31
"FORTIN, N.",Biological Sciences,UC Irvine,100,2.5,3.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.36208,0
"VEGA, I.",Sociology,UC Irvine,100,2.5,3.3463636363636367,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.4,4.361863,6
"COLLINS, R.",Writing,UC Irvine,72,3.8,3.261808510638297,0,3,4,0,3,0,0,0,0,0,0,4,5,0,0,0,4.6,4.361859,19
"SAMI, M.",Public Health,UC Irvine,85,2.3,3.8215151515151513,4,5,5,9,0,0,0,0,0,5,3,5,3,0,0,0,4.4,4.36171,39
"LEE, Y.",Korean,UC Irvine,84,3.4,3.38074074074074,3,0,0,4,0,0,0,0,0,0,0,5,0,3,4,0,4.4,4.3586483,19
"TINSMAN, H.",History,UC Irvine,100,2.7,3.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.357458,0
"KLEIN, S.",Ethnic Studies,UC Irvine,100,2.9,3.49125,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3.9,4.3568087,7
"BAUMGARTNER, J.",Writing,UC Irvine,82,3.3,3.240769230769231,4,0,0,0,0,4,0,0,0,0,0,7,7,0,0,0,4.2,4.35636,22
"BLURTON-JONES, M.",Biological Sciences,UC Irvine,100,2.9,3.272222222222222,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4.4,4.3558755,6
"SCAUSO, M.",Political Science,UC Irvine,100,3.0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.3558683,0
"FLACK, K.",English,UC Irvine,100,3.0,3.328333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.3558683,0
"KOPSTEIN, J.",Political Science,UC Irvine,94,3.5,3.442999999999999,0,6,11,0,0,0,5,3,0,6,9,0,0,0,0,0,4.6,4.3549066,40
"RIGNOT, E.",Earth Science,UC Irvine,100,2.7,3.4528571428571424,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.3532686,3
"SEWARD, S.",Writing,UC Irvine,91,3.4,2.9452459016393435,0,3,0,0,0,7,0,0,0,7,3,6,12,0,0,0,4.3,4.352447,38
"FINLEY, K.",Global Studies,UC Irvine,92,2.5,3.324225352112677,0,0,0,0,3,5,0,6,0,0,0,0,0,7,0,0,4.4,4.352267,21
"PETERS, A.",Writing,UC Irvine,,1.5,3.536363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.352102,0
"MONTIJO, M.",Education,UC Irvine,100,2.7,3.208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4.7,4.350696,3
"BROPHY, A.",Spanish,UC Irvine,,1.2,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.3500566,0
"CLARK, H.",Writing,UC Irvine,100,2.7,3.3344444444444448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.348999,0
"WOLFGRAM, J.",Art History,UC Irvine,100,2.9,3.045,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4.1,4.348032,6
"O'CONNOR, C.",Logic  Philosophy,UC Irvine,80,2.5,3.570588235294118,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,4.4,4.3440933,13
"HIRSCHAUER, S.",Chemistry,UC Irvine,91,3.4,2.46,5,4,0,3,0,0,0,0,0,0,9,6,5,0,0,0,4.3,4.3436437,32
"CROOKS, R.",Informatics,UC Irvine,86,1.8,3.86,0,0,7,0,0,0,4,0,0,0,0,0,0,3,0,0,4.4,4.34315,14
"ALACHKAR, A.",Biological Sciences,UC Irvine,100,3.5,3.5475000000000003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.3,4.340591,3
"CARLO, R.",Education,UC Irvine,100,2.3,3.773000000000001,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4.3,4.3390713,6
"ROMHANYI, J.",Physics & Astronomy,UC Irvine,60,3.9,3.5700000000000003,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,4.4,4.3384156,13
"SNYDER, R.",Humanities,UC Irvine,82,3.2,3.3184000000000005,4,3,10,0,0,0,7,7,3,3,0,3,5,0,0,0,4.3,4.3373547,45
"PATTERSON, D.",Computer Science,UC Irvine,,2.8,3.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.3351455,0
"WAY, J.",Writing,UC Irvine,80,2.9,2.982909698996656,0,0,0,0,0,0,3,0,0,0,0,6,8,0,0,0,4.3,4.33489,17
"PLUTA, R.",Mathematics,UC Irvine,83,2.6,2.5277272727272724,6,8,0,0,0,0,5,0,0,0,6,10,0,0,3,0,4.2,4.334739,38
"LI, Y.",Mathematics,UC Irvine,,1.8,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.333676,0
"ABRAMOVICH, P.",Mathematics,UC Irvine,100,2.7,3.241764705882353,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.3326907,3
"GOODALE, S.",Writing,UC Irvine,100,2.0,3.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.3317995,0
"BAUM, E.",History,UC Irvine,86,2.6,3.4600000000000004,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4.5,4.331559,12
"WONG-MA, J.",Computer Science,UC Irvine,55,5.0,2.9134117647058817,0,0,0,0,5,7,0,3,0,0,0,0,0,0,0,10,4.4,4.3305573,25
"MUELLER, J.",Sociology,UC Irvine,89,2.4,3.434,3,0,8,0,0,4,5,3,0,0,0,0,0,0,0,0,4.4,4.3301964,23
"BLUM, S.",Chemistry,UC Irvine,82,3.0,3.014102564102564,3,0,0,9,0,0,0,0,3,0,8,3,0,0,0,0,4.0,4.3289647,26
"CHRISTOPHERSON, J.",Social Science,UC Irvine,80,1.7,3.4579411764705874,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4.3,4.326387,11
"FISH, K.",Writing,UC Irvine,75,2.9,3.177058823529412,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.3,4.3247647,4
"IGLER, D.",History,UC Irvine,100,2.6,3.5684615384615386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.3224297,0
"LEGRAS, H.",Humanities,UC Irvine,72,2.1,3.6865,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4.3,4.320676,11
"WANG, R.",Computer Science,UC Irvine,75,2.3,2.928809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.319496,0
"MAZUMDAR, S.",Sociology,UC Irvine,81,2.2,3.14234375,0,0,10,8,0,0,0,0,0,5,5,0,0,5,0,0,4.3,4.317491,33
"ROSALES, R.",Sociology,UC Irvine,94,2.3,3.4294736842105267,6,0,3,0,0,0,0,0,0,5,6,0,0,5,0,0,4.3,4.3170085,25
"ATWOOD, S.",Biological Sciences,UC Irvine,70,4.8,3.6088235294117648,3,4,10,7,0,0,0,5,0,0,8,5,0,0,0,0,4.3,4.3153644,42
"HARVEY, S.",African-American Studies,UC Irvine,100,3.7,3.5063636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.314751,0
"TOMLINSON, C.",Social Science,UC Irvine,90,2.9,3.444523809523809,13,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4.9,4.313677,25
"CORWIN, M.",Journalism,UC Irvine,82,3.0,3.39375,0,4,8,0,0,0,0,0,0,4,0,0,7,8,0,0,4.6,4.3136578,31
"LIU, J.",Languages,UC Irvine,,2.2,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.311413,0
"STOKOLS, D.",Social Ecology Administration,UC Irvine,,2.6,2.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.310853,0
"SCHUMANN, T.",Criminal Justice,UC Irvine,100,4.0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.3083906,0
"LUPTON, J.",Humanities,UC Irvine,89,2.8,3.57875,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,4.3,4.3061547,16
"MIS, B.",Psychology,UC Irvine,63,3.6,3.161363636363636,4,0,0,5,4,3,0,11,7,0,0,0,0,0,0,0,4.3,4.3051305,34
"COTMAN, C.",Biological Sciences,UC Irvine,,2.0,3.5666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.3042517,0
"GREEBAN, E.",Education,UC Irvine,77,1.8,3.782040816326531,4,0,0,0,0,0,3,0,0,0,0,11,0,8,0,0,4.3,4.3030915,26
"LEUNG, M.",Management,UC Irvine,88,2.5,3.765,0,0,3,0,0,0,0,0,0,5,3,0,0,3,0,0,4.3,4.2993393,14
"BUHANAN, K.",English As A Second Language,UC Irvine,73,3.0,2.83,0,0,5,0,4,0,0,0,3,0,0,4,6,6,0,0,4.3,4.299026,28
"CHEONG, G.",Mathematics,UC Irvine,92,4.3,3.086,0,0,0,0,6,9,0,7,3,0,0,0,0,0,5,0,4.3,4.2975974,30
"SCHONFELD, W.",Political Science,UC Irvine,93,2.6,3.418,0,3,13,5,0,5,4,0,0,0,5,0,0,0,9,0,4.3,4.297582,44
"MORISI, E.",French,UC Irvine,100,3.1,2.9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.2958384,0
"KAUFMAN, S.",Humanities,UC Irvine,,3.0,3.545714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.293762,0
"SCHUCK, S.",Psychology  Social Behavior,UC Irvine,50,3.0,3.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.293342,0
"AYANOGLU, E.",Engineering,UC Irvine,100,3.2,3.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.2904186,0
"ADELEYE, A.",Environmental Engineering,UC Irvine,84,2.0,3.22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.1,4.290017,3
"SWEENEY, E.",Writing,UC Irvine,91,3.5,3.268571428571428,5,0,4,4,0,0,0,0,0,0,0,3,8,3,0,0,4.7,4.286207,27
"MUDIWA, R.",General Studies,UC Irvine,100,3.5,3.4033333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.285688,0
"HALKIA, G.",Public Health,UC Irvine,100,3.5,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.285688,0
"RAHMANI, A.",Computer Science,UC Irvine,100,3.0,3.860909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.2852993,0
"COPP, S.",Materials Engineering,UC Irvine,100,3.0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.281526,0
"ABERLE, T.",Management,UC Irvine,100,3.0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.281526,0
"PARKER, S.",Earth Science,UC Irvine,100,4.0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.280586,0
"PARKER, I.",Biological Sciences,UC Irvine,84,3.4,3.325,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3.6,4.280401,10
"HATCH, K.",Film,UC Irvine,60,3.0,3.2361538461538464,0,0,4,4,0,0,3,3,0,0,0,4,0,0,0,0,4.4,4.2802234,18
"BROUILLETTE, L.",Education,UC Irvine,75,1.8,3.842857142857143,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,3,4.3,4.280169,16
"HAWKINS, B.",Biology,UC Irvine,100,2.8,2.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,4.277116,0
"SHROFF, B.",Humanities,UC Irvine,100,2.5,3.75825,0,3,0,0,0,5,0,0,0,6,8,5,6,0,0,0,4.1,4.2751675,33
"KRUGER-ROBBINS, B.",Film,UC Irvine,80,2.6,3.415454545454545,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,4.8,4.2748876,14
"RIDGE, R.",English,UC Irvine,,2.6,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.2747264,0
"JARRELL, T.",Writing,UC Irvine,,2.6,3.013333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.2747264,0
"DADA, J.",Biological Sciences,UC Irvine,100,1.6,3.6533333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,4.27402,0
"MOORE, J.",Science,UC Irvine,100,2.5,3.1075,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.2,4.270803,3
"GIDEONSE, T.",Public Health,UC Irvine,74,3.3,3.433958333333333,3,4,5,0,0,0,0,4,0,5,4,0,0,0,0,0,4.3,4.269975,25
"AMENTA, E.",Sociology,UC Irvine,72,2.8,3.388333333333333,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,4.3,4.2694182,13
"CHO, K.",Biological Sciences,UC Irvine,100,3.4,2.971111111111111,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4.5,4.269283,11
"BENAVENTE, C.",Pharmaceutical Sciences,UC Irvine,100,2.7,3.545,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4.2,4.267878,7
"HATCH, L.",Writing,UC Irvine,,2.2,3.2883333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.2662005,0
"FEINSTEIN, R.","Criminology, Law & Society",UC Irvine,84,1.7,3.31,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.0,4.2645416,8
"LUDISACA, G.",Writing,UC Irvine,100,2.5,3.522,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.5,4.263866,3
"SHORT, G.",English,UC Irvine,62,3.5,3.0264705882352945,0,3,7,0,6,0,0,0,0,0,0,6,11,8,3,3,4.3,4.263766,47
"UMARJI, O.",Education,UC Irvine,75,2.1,3.6544444444444446,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4.4,4.2629147,12
"HERNSBERGER, J.",Business,UC Irvine,,3.0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.262734,0
"IZENBERG, O.",English,UC Irvine,75,4.0,3.2881818181818185,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.261709,7
"LOWENGRUB, J.",Mathematics,UC Irvine,,3.5,3.509090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.26136,0
"OH, H.",English,UC Irvine,75,2.9,2.735,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4.6,4.258499,6
"MUNIZ, A.",Criminology Law  Society,UC Irvine,95,2.1,3.7666666666666666,5,6,4,0,0,0,0,0,0,5,6,12,0,9,0,0,4.2,4.2578173,47
"ARORA, K.",Biological Sciences,UC Irvine,89,3.2,3.545,3,4,0,0,0,0,0,5,6,0,3,0,0,0,0,0,4.0,4.257517,21
"DAVIS, C.",Mathematics,UC Irvine,71,3.3,3.033170731707317,0,6,0,0,3,5,0,3,0,0,0,5,9,0,0,9,4.3,4.255836,40
"WRAY, S.",Dance,UC Irvine,,3.3,3.819090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.248938,0
"FISHER, J.",Dance,UC Irvine,,1.8,3.709444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.2445793,0
"HAYES, G.",Informatics,UC Irvine,100,2.4,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,4.2444696,0
"FENG, J.",Physics,UC Irvine,100,3.2,3.445333333333333,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4.3,4.243071,6
"DITTO, P.",Psychology,UC Irvine,80,2.4,3.206666666666667,0,3,7,0,0,0,0,3,0,3,3,0,0,0,3,0,4.2,4.242083,22
"MORALES, J.",Writing,UC Irvine,100,3.5,3.0575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.2385707,0
"ZHONG, Y.",Mathematics,UC Irvine,86,3.6,2.91125,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,4.4,4.2355647,12
"MIRIC, N.",Sociology,UC Irvine,59,3.0,3.159333333333333,0,0,5,0,5,0,6,6,3,0,0,5,0,0,0,0,4.3,4.2343316,30
"O'CONNELL, C.",Sociology,UC Irvine,80,2.9,2.9814035087719297,0,4,15,7,0,0,0,0,0,10,5,0,0,0,9,0,4.2,4.2320423,50
"CAO, P.",Materials Engineering,UC Irvine,75,1.0,3.8375,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.3,4.2317033,4
"LEEDERMAN, T.",Writing,UC Irvine,80,2.4,3.161,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,4.1,4.231612,11
"WATTENBERG, M.",Political Science,UC Irvine,63,2.5,3.128235294117647,0,0,0,5,0,0,7,5,0,0,0,0,0,0,4,0,4.3,4.2277117,21
"AGAPIE, E.",Informatics,UC Irvine,100,1.4,3.695,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4.1,4.2234054,12
"CAPISANI, S.",Philosophy,UC Irvine,100,2.8,3.265,0,3,4,0,0,0,0,3,0,3,0,0,0,0,0,0,5.0,4.2217135,13
"LAKES, K.",Health Sciences,UC Irvine,,2.0,3.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.2147174,0
"ALLISON, N.",Writing,UC Irvine,80,3.6,3.21,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,4.2,4.2140026,13
"TITA, G.",Criminal Justice,UC Irvine,100,3.5,3.535555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4.21303,0
"HUSSEIN, Z.",Writing,UC Irvine,100,2.0,3.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.211975,0
"GRANIER, B.",Writing,UC Irvine,,2.3,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.2101917,0
"WOSICK, K.",Sociology,UC Irvine,75,3.3,3.5700000000000003,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5,0,4.4,4.207771,19
"MAUNG, K.",Materials Engineering,UC Irvine,100,2.8,2.6533333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.2063885,0
"IQBAL, S.",African-American Studies,UC Irvine,100,3.0,3.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.205328,0
"BANDELJ, N.",Sociology,UC Irvine,100,2.4,3.335714285714286,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4.1,4.204625,6
"DOUCETTE, S.",Writing,UC Irvine,67,4.0,3.6342857142857135,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,4.3,4.204027,9
"HASEN, R.",Political Science,UC Irvine,,3.0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.2011743,0
"PRIEST, M.",Humanities,UC Irvine,,3.0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.2011743,0
"ERVIN, G.",Mathematics,UC Irvine,,2.7,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.2003937,0
"BACHMAN, M.",Engineering,UC Irvine,100,2.4,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.194957,0
"BERNECKER, S.",Philosophy,UC Irvine,59,2.9,3.173103448275862,5,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,4.3,4.1948686,19
"HU, Y.",Mathematics,UC Irvine,,2.0,3.2664000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.194685,0
"DICKMEYER, L.",Humanities,UC Irvine,100,2.7,3.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.1932,0
"MACKEY, K.",Earth Science,UC Irvine,75,1.9,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.1,4.190383,3
"GAO, H.",Mathematics,UC Irvine,90,3.0,2.955,0,0,0,0,0,5,4,0,4,0,0,5,3,0,0,0,4.2,4.1892467,21
"MENDOZA, M.",Political Science,UC Irvine,100,3.0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.189166,0
"MILES, M.",Art History,UC Irvine,80,3.1,3.140625,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.186947,9
"CLAXTON, C.",Classics,UC Irvine,80,2.8,3.3354166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.1861277,0
"GODDEN, R.",English,UC Irvine,84,4.2,3.4110526315789467,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,4.0,4.184577,15
"KELLEY, P.",Political Science,UC Irvine,80,3.0,3.1765000000000003,4,0,6,0,3,0,5,0,0,0,3,0,0,0,0,0,4.2,4.1808295,21
"ROBERTS, T.",Political Science,UC Irvine,100,3.0,2.721666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.0,4.1797247,6
"MULLIGAN, R.",Biology,UC Irvine,100,3.1,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.178755,0
"PRITCHARD, D.",Philosophy,UC Irvine,84,2.8,3.4878260869565216,8,5,6,0,0,0,4,0,0,0,0,3,0,3,0,0,4.1,4.1786113,29
"TWIST, K.",Political Science,UC Irvine,,4.0,2.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.1771107,0
"LEONG, D.",Writing,UC Irvine,,2.8,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.175882,0
"SANTAGATA, R.",Education,UC Irvine,100,1.8,3.5233333333333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,4.1747584,0
"JAMNER, L.",Psychology,UC Irvine,58,4.0,3.3425,0,0,9,0,3,0,11,3,11,0,0,3,0,0,0,0,4.3,4.1678123,40
"DEVOY, J.","Planning, Policy & Design",UC Irvine,100,2.4,3.7825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,4.1672344,0
"HAAS, L.",Writing,UC Irvine,79,3.2,3.3110714285714287,4,0,3,0,0,3,0,0,0,0,0,0,12,8,0,9,4.1,4.166425,39
"MOSKVINA, O.",Writing,UC Irvine,100,2.3,3.2592307692307694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.1626153,0
"WU, J.",Asian Studies,UC Irvine,100,2.0,3.4500000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.1612225,0
"HAYASAKI, E.",Journalism,UC Irvine,75,2.9,3.4454838709677413,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.4,4.1597652,4
"MELEY, E.",Writing,UC Irvine,,2.5,3.0499999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.1594863,0
"PALLARES, R.",Writing,UC Irvine,67,4.0,3.361,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.0,4.158823,3
"CARNEGIE, H.",Writing,UC Irvine,,3.0,3.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.1558275,0
"UHLANER, C.",Political Science,UC Irvine,67,2.5,3.444166666666666,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,4.4,4.154175,9
"GERMAN, D.",Biological Sciences,UC Irvine,89,3.3,3.436551724137931,0,0,0,0,0,3,0,5,4,5,9,6,0,0,3,0,4.5,4.150316,35
"FITZSIMMONS, M.",Writing,UC Irvine,50,2.1,2.9441666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.149592,0
"BRUNSTETTER, D.",Political Science,UC Irvine,50,2.8,3.189333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.149286,0
"SUN, L.",Management,UC Irvine,,1.0,2.7185999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.147501,0
"PLON, L.",Pharmaceutical Sciences,UC Irvine,56,4.2,3.014705882352941,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,0,4.1,4.143722,13
"TIMBERLAKE, D.",Health Science,UC Irvine,100,2.6,2.8245454545454542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.1428337,0
"GERACI, J.",Writing,UC Irvine,75,2.8,3.2276000000000007,0,0,0,0,0,5,5,0,0,0,0,8,9,5,3,0,4.1,4.141633,35
"TRAN, H.",Mathematics,UC Irvine,100,3.5,2.335833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.140529,0
